attempt_id,trip_id,user_id,direction,rail_id,cohort_id,source_country,entity_type,stay_days,lifecycle_stage,mcc_code,mcc_desc,psp_id,issuer_id,terminal_type,wallet_state,value_tier,ticket_inr,currency,date,cohort_week,attempt_number,is_repeat,treatment_arm,nba_action_id,nba_channel,nba_cost_inr,tau_true,baseline_propensity_true,h1_kyc_status,h1_kyc_duration_sec,h2_wallet_status,h2_wallet_duration_sec,h3_balance_status,h3_balance_duration_sec,h4_limit_status,h4_limit_duration_sec,h5_merchant_status,h5_merchant_duration_sec,h6_tech_status,h6_tech_duration_sec,h7_departure_refund_status,h7_departure_refund_duration_sec,wallet_balance_at_departure_inr,final_outcome,drop_stage,drop_reason_category,drop_reason_detail,total_time_minutes,gmv_inr,nipl_revenue_inr,net_contribution_inr
IATT_f4ee4255ac,ITRP_9976c2b1ce,INUSR_354c826e44,IN,R3,I-1,MY,OCI,33,ARRIVAL_D0,7011,Hotels,PHONEPE,PPIISSR05,DYNAMIC_QR,FUNDED,MID,12903.27,INR,2025-11-14,2025-W46,1,False,CONTROL,ACT_TOPUP_PROMPT,app_push,0.02,0.2093,0.5564,drop_kyc_not_completed,76.94,not_reached,8.34,not_reached,2.21,not_reached,1.81,not_reached,6.81,not_reached,3.81,not_reached,2.41,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.05,0.0,0.0,-0.02
IATT_b283fb604c,ITRP_9976c2b1ce,INUSR_0901f24c8f,IN,R3,I-1,US,FOREIGN_NATIONAL,5,DEPARTURE,5411,Grocery/Retail,GPAY,PPIISSR02,POS,UNLOADED,LOW,1561.51,INR,2026-01-11,2026-W02,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.0118,0.6527,success,87.11,success,13.12,success,0.67,success,0.89,success,6.12,success,4.7,drop_refund_not_initiated,1.05,676.42,converted,,,,3.23,1561.51,0.3123,0.2923
IATT_17777c252c,ITRP_9976c2b1ce,INUSR_4e27dac007,IN,R4,I-3,FR,NRI,4,IN_TRIP,7011,Hotels,GPAY,PPIISSR03,DYNAMIC_QR,FUNDED,MID,4501.36,INR,2026-03-05,2026-W10,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.0661,0.6668,success,53.22,success,3.74,success,1.19,success,2.89,success,11.62,success,0.86,not_reached,3.19,0,converted,,,,1.89,4501.36,0.9003,0.9003
IATT_85ac82d133,ITRP_9976c2b1ce,INUSR_c9eadcef8d,IN,R3,I-1,GB,FOREIGN_NATIONAL,4,DEPARTURE,5812,Restaurants,BHIM,PPIISSR03,DYNAMIC_QR,FUNDED,LOW,2220.29,INR,2024-10-12,2024-W41,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.45,0.4999,success,5.03,success,15.63,success,1.91,success,2.32,success,13.96,success,2.25,drop_refund_not_initiated,4.3,290.11,converted,,,,2.17,2220.29,0.4441,0.4441
IATT_1846055172,ITRP_3d6837c608,INUSR_6c85649b54,IN,R4,I-3,AU,NRI,8,IN_TRIP,5947,Gift/Souvenir,GPAY,PPIISSR05,STATIC_QR,FUNDED,LOW,934.06,INR,2025-08-04,2025-W32,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.1546,0.6184,success,61.43,success,4.84,success,0.77,success,1.1,success,7.5,success,0.79,not_reached,0.3,0,converted,,,,2.37,934.06,0.1868,0.1868
IATT_576f1431aa,ITRP_3d6837c608,INUSR_912666b0bf,IN,R3,I-1,GB,OCI,7,IN_TRIP,5411,Grocery/Retail,BHIM,PPIISSR03,DYNAMIC_QR,FUNDED,LOW,2094.33,INR,2025-04-22,2025-W17,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.1634,0.5789,success,24.86,success,10.29,success,3.89,success,1.36,drop_merchant_abandon,5.58,not_reached,1.55,not_reached,1.04,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.2,0.0,0.0,-0.02
IATT_f5053b0285,ITRP_3d6837c608,INUSR_3e92bb5500,IN,R4,I-3,MY,NRI,18,IN_TRIP,4121,Transport/Taxi,PHONEPE,PPIISSR05,POS,FUNDED,LOW,1298.68,INR,2026-01-22,2026-W04,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.0959,0.7164,success,26.22,success,11.54,success,1.02,success,2.43,drop_merchant_abandon,8.59,not_reached,3.92,not_reached,0.45,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.39,0.0,0.0,0.0
IATT_e3ea52d9e7,ITRP_3d6837c608,INUSR_7c5b80ff27,IN,R3,I-1,NP,FOREIGN_NATIONAL,6,DEPARTURE,5812,Restaurants,BHIM,PPIISSR01,STATIC_QR,UNLOADED,MID,3469.4,INR,2024-09-11,2024-W37,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.2441,0.4889,success,37.9,drop_wallet_not_loaded,18.89,not_reached,4.39,not_reached,2.58,not_reached,11.07,not_reached,2.93,drop_refund_not_initiated,5.41,877.64,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,2.88,0.0,0.0,-0.02
IATT_772d0f7fb0,ITRP_f2eebfee41,INUSR_6708fd89ab,IN,R4,I-3,US,NRI,14,IN_TRIP,7011,Hotels,PHONEPE,PPIISSR02,STATIC_QR,UNLOADED,MID,6180.73,INR,2026-01-16,2026-W03,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.201,0.5256,success,35.69,drop_wallet_not_loaded,14.36,not_reached,2.77,not_reached,2.53,not_reached,13.49,not_reached,4.15,not_reached,2.52,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,2.62,0.0,0.0,0.0
IATT_3202e22d19,ITRP_f2eebfee41,INUSR_3a51763120,IN,R3,I-1,MY,OCI,7,ARRIVAL_D0,5411,Grocery/Retail,PHONEPE,PPIISSR03,STATIC_QR,FUNDED,LOW,2154.98,INR,2025-02-14,2025-W07,1,False,CONTROL,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.1265,0.3686,success,23.71,drop_wallet_not_loaded,17.53,not_reached,0.85,not_reached,0.66,not_reached,2.14,not_reached,1.41,not_reached,1.77,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,2.74,0.0,0.0,-0.02
IATT_3a07c5b5a9,ITRP_f2eebfee41,INUSR_cb10f4450c,IN,R3,I-1,BD,FOREIGN_NATIONAL,13,POST_TRIP,4121,Transport/Taxi,BHIM,PPIISSR03,POS,UNLOADED,MICRO,305.62,INR,2024-09-24,2024-W39,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.2386,0.476,drop_kyc_not_completed,14.88,not_reached,10.47,not_reached,2.66,not_reached,2.97,not_reached,14.97,not_reached,3.52,not_reached,4.5,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.29,0.0,0.0,-0.02
IATT_a0def8ef29,ITRP_f2eebfee41,INUSR_b2b336a4d6,IN,R3,I-1,MY,FOREIGN_NATIONAL,15,IN_TRIP,5411,Grocery/Retail,PHONEPE,PPIISSR01,STATIC_QR,UNLOADED,LOW,1709.92,INR,2025-03-24,2025-W13,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.287,0.6993,success,38.21,drop_wallet_not_loaded,13.33,not_reached,1.89,not_reached,2.4,not_reached,9.67,not_reached,3.94,not_reached,6.83,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,1.97,0.0,0.0,0.0
IATT_9d2a863f42,ITRP_9aa5d054e6,INUSR_208ed24d45,IN,R3,I-2,OTHER,FOREIGN_NATIONAL,5,IN_TRIP,7011,Hotels,BHIM,PPIISSR03,DYNAMIC_QR,FUNDED,MID,8855.7,INR,2025-05-06,2025-W19,1,False,TREAT,ACT_LOAD_AHEAD,in_app,0.0,0.1074,0.5751,success,6.85,success,6.65,success,2.94,success,1.44,success,8.94,success,2.87,not_reached,3.32,0,converted,,,,1.42,8855.7,1.7711,1.7711
IATT_cba18cd13e,ITRP_9aa5d054e6,INUSR_08f78d7a7f,IN,R3,I-1,AE,FOREIGN_NATIONAL,5,IN_TRIP,5812,Restaurants,PHONEPE,PPIISSR05,DYNAMIC_QR,FUNDED,LOW,631.36,INR,2025-04-08,2025-W15,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.3317,0.2426,success,89.64,success,9.05,success,0.97,success,1.99,success,9.96,drop_tech_decline,1.71,not_reached,7.43,0,dropped,H6_TECH_AUTH,technical_fail,TECH_DECLINE,3.25,0.0,0.0,-0.02
IATT_9be4fdbe72,ITRP_9aa5d054e6,INUSR_b27d186475,IN,R3,I-1,AU,FOREIGN_NATIONAL,13,IN_TRIP,5812,Restaurants,GPAY,PPIISSR02,POS,FUNDED,LOW,1948.58,INR,2026-03-30,2026-W14,1,False,CONTROL,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.1964,0.3554,success,57.99,drop_wallet_not_loaded,18.48,not_reached,2.72,not_reached,2.05,not_reached,12.01,not_reached,3.8,not_reached,5.4,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,2.33,0.0,0.0,-0.02
IATT_4234abe3ec,ITRP_9aa5d054e6,INUSR_bc5d2673bb,IN,R3,I-1,BD,OCI,6,IN_TRIP,5812,Restaurants,PHONEPE,PPIISSR05,DYNAMIC_QR,FUNDED,LOW,1583.18,INR,2025-08-09,2025-W32,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.0612,0.95,drop_kyc_not_completed,69.56,not_reached,14.28,not_reached,1.05,not_reached,2.89,not_reached,4.7,not_reached,3.9,not_reached,6.16,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.97,0.0,0.0,-0.02
IATT_ca108974cc,ITRP_84f206fd1b,INUSR_eb6d33dfb7,IN,R4,I-3,GB,NRI,4,IN_TRIP,4121,Transport/Taxi,PHONEPE,PPIISSR02,DYNAMIC_QR,FUNDED,LOW,1000.48,INR,2026-05-05,2026-W19,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.3392,0.4393,success,45.5,success,16.93,success,3.81,success,0.31,success,12.14,success,2.65,not_reached,0.78,0,converted,,,,3.02,1000.48,0.2001,0.2001
IATT_e1b48b1117,ITRP_84f206fd1b,INUSR_646621f4c8,IN,R4,I-3,CA,NRI,13,IN_TRIP,5411,Grocery/Retail,GPAY,PPIISSR02,DYNAMIC_QR,FUNDED,LOW,1618.25,INR,2025-02-05,2025-W06,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.1557,0.5783,success,84.77,success,16.12,success,0.61,success,0.68,drop_merchant_abandon,14.0,not_reached,3.94,not_reached,4.06,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,3.17,0.0,0.0,0.0
IATT_c1cc7e7e58,ITRP_84f206fd1b,INUSR_827e778139,IN,R3,I-1,DE,FOREIGN_NATIONAL,5,IN_TRIP,5812,Restaurants,GPAY,PPIISSR05,STATIC_QR,FUNDED,LOW,913.91,INR,2026-01-18,2026-W03,1,False,CONTROL,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.3214,0.5027,success,23.14,success,6.23,success,2.18,success,1.43,success,3.89,success,0.89,not_reached,5.98,0,converted,,,,1.65,913.91,0.1828,0.1828
IATT_c9236c6267,ITRP_84f206fd1b,INUSR_e302efc74d,IN,R3,I-1,OTHER,FOREIGN_NATIONAL,9,IN_TRIP,5411,Grocery/Retail,GPAY,PPIISSR02,DYNAMIC_QR,FUNDED,MICRO,498.26,INR,2025-09-12,2025-W37,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.1489,0.7075,success,89.62,success,17.62,success,4.45,success,1.57,drop_merchant_abandon,6.16,not_reached,2.99,not_reached,1.24,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.71,0.0,0.0,0.0
IATT_6e4a7aa047,ITRP_afeab3fc82,INUSR_ac23acf071,IN,R4,I-3,US,NRI,23,PRE_TRIP,5411,Grocery/Retail,PHONEPE,PPIISSR04,STATIC_QR,FUNDED,LOW,1087.5,INR,2025-03-19,2025-W12,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.45,0.1645,success,35.78,success,11.65,success,0.6,success,2.48,success,13.44,success,1.41,not_reached,6.98,0,converted,,,,1.69,1087.5,0.2175,0.2175
IATT_2a4b129ac2,ITRP_afeab3fc82,INUSR_f7ab439728,IN,R3,I-1,GB,OCI,6,IN_TRIP,5812,Restaurants,PHONEPE,PPIISSR03,DYNAMIC_QR,FUNDED,MICRO,299.3,INR,2024-12-16,2024-W51,1,False,CONTROL,ACT_TOPUP_PROMPT,app_push,0.02,0.2408,0.4521,drop_kyc_not_completed,60.56,not_reached,3.74,not_reached,1.2,not_reached,2.1,not_reached,7.3,not_reached,2.06,not_reached,3.57,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.11,0.0,0.0,-0.02
IATT_e87b07241e,ITRP_afeab3fc82,INUSR_cc4664def7,IN,R3,I-1,US,FOREIGN_NATIONAL,4,IN_TRIP,5812,Restaurants,GPAY,PPIISSR01,DYNAMIC_QR,FUNDED,LOW,1234.24,INR,2025-12-20,2025-W51,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.4066,0.5271,success,58.05,success,15.7,success,0.77,success,0.57,success,5.44,success,0.73,not_reached,2.83,0,converted,,,,2.16,1234.24,0.2468,0.2268
IATT_bfafe2274d,ITRP_afeab3fc82,INUSR_577acbb47f,IN,R5,I-4,OTHER,OCI,9,IN_TRIP,5812,Restaurants,GPAY,PPIISSR03,DYNAMIC_QR,FUNDED,LOW,986.81,INR,2025-03-03,2025-W10,1,False,TREAT,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,0.3799,0.5339,success,61.08,success,4.24,success,2.38,success,1.26,success,4.73,success,2.46,not_reached,5.78,0,converted,,,,2.43,986.81,0.1974,0.1974
IATT_9a235323fb,ITRP_31ff98dbd1,INUSR_8ca65d68d4,IN,R4,I-3,FR,NRI,5,IN_TRIP,5411,Grocery/Retail,GPAY,PPIISSR05,DYNAMIC_QR,UNLOADED,LOW,1640.44,INR,2025-12-02,2025-W49,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.0374,0.5573,success,23.41,drop_wallet_not_loaded,8.8,not_reached,0.83,not_reached,1.22,not_reached,12.67,not_reached,2.0,not_reached,4.65,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,1.19,0.0,0.0,0.0
IATT_6762b152df,ITRP_31ff98dbd1,INUSR_725458b1cd,IN,R4,I-3,US,NRI,13,IN_TRIP,4121,Transport/Taxi,GPAY,PPIISSR02,POS,FUNDED,LOW,868.96,INR,2026-05-31,2026-W22,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.0418,0.77,success,20.4,success,19.08,success,4.57,success,1.27,success,14.99,success,2.47,not_reached,3.03,0,converted,,,,1.72,868.96,0.1738,0.1738
IATT_17ef017d73,ITRP_31ff98dbd1,INUSR_8ca65d68d4,IN,R5,I-4,BD,FOREIGN_NATIONAL,8,ARRIVAL_D0,5812,Restaurants,PHONEPE,PPIISSR04,STATIC_QR,FUNDED,LOW,2032.2,INR,2024-12-03,2024-W49,2,True,TREAT,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,0.2737,0.6646,success,55.24,success,7.69,success,3.1,success,2.88,success,14.91,success,4.33,not_reached,0.35,0,converted,,,,3.24,2032.2,0.4064,0.4064
IATT_99fefdaf30,ITRP_31ff98dbd1,INUSR_58fd5fdbe5,IN,R3,I-1,BD,FOREIGN_NATIONAL,5,POST_TRIP,5947,Gift/Souvenir,GPAY,PPIISSR04,STATIC_QR,FUNDED,LOW,789.57,INR,2025-09-21,2025-W38,1,False,CONTROL,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.2976,0.396,success,16.32,success,16.78,success,0.87,success,2.59,drop_merchant_abandon,9.36,not_reached,2.07,not_reached,7.22,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.58,0.0,0.0,-0.02
IATT_fe1c22bc05,ITRP_8876e7ce92,INUSR_38ccb5fc92,IN,R3,I-1,OTHER,FOREIGN_NATIONAL,13,IN_TRIP,7011,Hotels,BHIM,PPIISSR02,DYNAMIC_QR,FUNDED,MID,8918.12,INR,2024-11-02,2024-W44,1,False,CONTROL,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.2082,0.726,drop_kyc_not_completed,69.63,not_reached,13.39,not_reached,2.17,not_reached,1.88,not_reached,14.23,not_reached,3.31,not_reached,7.82,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,3.67,0.0,0.0,0.0
IATT_41ebc5e589,ITRP_8876e7ce92,INUSR_12356bb3b9,IN,R3,I-1,AU,FOREIGN_NATIONAL,6,IN_TRIP,5812,Restaurants,GPAY,PPIISSR01,STATIC_QR,FUNDED,LOW,1416.67,INR,2025-04-10,2025-W15,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.0146,0.6411,success,36.33,success,4.88,success,2.08,success,0.49,drop_merchant_abandon,6.55,not_reached,1.75,not_reached,0.33,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,1.59,0.0,0.0,-0.02
IATT_655e518374,ITRP_8876e7ce92,INUSR_766868ed9c,IN,R3,I-1,US,OCI,6,IN_TRIP,4121,Transport/Taxi,GPAY,PPIISSR05,STATIC_QR,FUNDED,LOW,1700.25,INR,2026-04-11,2026-W15,1,False,CONTROL,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.2746,0.5863,success,72.0,drop_wallet_not_loaded,11.36,not_reached,1.96,not_reached,2.17,not_reached,8.16,not_reached,2.45,not_reached,7.56,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,3.53,0.0,0.0,0.0
IATT_a4e4cfc86b,ITRP_8876e7ce92,INUSR_ec6685f2a6,IN,R4,I-3,AE,NRI,6,IN_TRIP,7011,Hotels,PHONEPE,PPIISSR05,STATIC_QR,FUNDED,MID,4660.23,INR,2024-10-22,2024-W43,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.3884,0.4323,success,46.49,success,5.3,success,0.63,success,0.31,success,14.69,success,0.5,not_reached,5.74,0,converted,,,,2.75,4660.23,0.932,0.932
IATT_2ade2dd3c3,ITRP_5b348e734c,INUSR_a24fd6c8f1,IN,R3,I-1,GB,FOREIGN_NATIONAL,20,IN_TRIP,5411,Grocery/Retail,PHONEPE,PPIISSR03,STATIC_QR,FUNDED,MID,2547.08,INR,2025-09-30,2025-W40,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.2033,0.5996,success,77.56,drop_wallet_not_loaded,13.9,not_reached,4.06,not_reached,1.64,not_reached,8.48,not_reached,1.48,not_reached,6.41,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,3.11,0.0,0.0,0.0
IATT_d302359d66,ITRP_5b348e734c,INUSR_381ee03afa,IN,R4,I-3,US,NRI,6,IN_TRIP,7011,Hotels,GPAY,PPIISSR02,STATIC_QR,UNLOADED,MID,8315.06,INR,2024-09-22,2024-W38,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.0241,0.4897,success,76.06,success,18.44,success,3.59,success,1.82,drop_merchant_abandon,13.94,not_reached,0.66,not_reached,7.57,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,3.57,0.0,0.0,0.0
IATT_6ee6b74a54,ITRP_5b348e734c,INUSR_7c23cd16de,IN,R3,I-1,OTHER,FOREIGN_NATIONAL,16,IN_TRIP,7011,Hotels,GPAY,PPIISSR04,DYNAMIC_QR,FUNDED,MID,9471.38,INR,2026-03-16,2026-W12,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.1111,0.488,success,15.05,success,6.46,success,4.03,success,2.07,success,4.07,success,4.36,not_reached,5.25,0,converted,,,,2.6,9471.38,1.8943,1.8743
IATT_4be13c723c,ITRP_5b348e734c,INUSR_a48dcf3951,IN,R3,I-1,NP,FOREIGN_NATIONAL,17,DEPARTURE,7011,Hotels,BHIM,PPIISSR02,STATIC_QR,FUNDED,MID,7744.56,INR,2025-05-02,2025-W18,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.45,0.2976,success,50.46,success,8.22,success,1.36,success,1.14,success,2.19,success,3.74,success,2.29,1759.82,converted,,,,1.53,7744.56,1.5489,1.5289
IATT_beca515bda,ITRP_7ec2f95d34,INUSR_f8d66be0de,IN,R3,I-1,OTHER,FOREIGN_NATIONAL,11,POST_TRIP,5411,Grocery/Retail,BHIM,PPIISSR05,STATIC_QR,FUNDED,LOW,1165.91,INR,2025-05-04,2025-W18,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.0174,0.6328,drop_kyc_not_completed,81.67,not_reached,9.48,not_reached,4.65,not_reached,2.8,not_reached,13.63,not_reached,1.78,not_reached,0.31,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,3.45,0.0,0.0,0.0
IATT_2591252b80,ITRP_7ec2f95d34,INUSR_aba0c14816,IN,R3,I-1,OTHER,FOREIGN_NATIONAL,11,IN_TRIP,7011,Hotels,GPAY,PPIISSR02,DYNAMIC_QR,FUNDED,MID,16922.4,INR,2025-09-12,2025-W37,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.1162,0.4264,drop_kyc_not_completed,10.6,not_reached,5.08,not_reached,4.91,not_reached,0.47,not_reached,6.42,not_reached,2.78,not_reached,6.34,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,1.94,0.0,0.0,0.0
IATT_0cd12c23af,ITRP_7ec2f95d34,INUSR_1d8b0a1982,IN,R3,I-1,US,FOREIGN_NATIONAL,12,DEPARTURE,5812,Restaurants,GPAY,PPIISSR04,POS,FUNDED,LOW,1280.32,INR,2026-04-30,2026-W18,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.2785,0.4348,success,8.01,success,3.29,success,3.88,success,1.76,success,2.05,success,2.24,drop_refund_not_initiated,1.06,4030.41,converted,,,,1.34,1280.32,0.2561,0.2561
IATT_522a3e03ad,ITRP_7ec2f95d34,INUSR_c8980c6f34,IN,R3,I-1,GB,FOREIGN_NATIONAL,7,IN_TRIP,7011,Hotels,PHONEPE,PPIISSR02,STATIC_QR,FUNDED,MID,6048.76,INR,2025-12-20,2025-W51,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.2828,0.628,success,26.58,success,13.73,success,3.2,success,2.55,success,10.77,success,0.55,not_reached,3.89,0,converted,,,,1.61,6048.76,1.2098,1.1898
IATT_8985ac70ae,ITRP_394aab8e75,INUSR_9a2ef7e989,IN,R3,I-1,DE,FOREIGN_NATIONAL,3,DEPARTURE,5812,Restaurants,GPAY,PPIISSR03,STATIC_QR,UNLOADED,MID,3500.23,INR,2026-02-20,2026-W08,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.1483,0.6988,drop_kyc_not_completed,62.14,not_reached,3.82,not_reached,4.65,not_reached,1.13,not_reached,7.92,not_reached,0.73,drop_refund_not_initiated,0.65,4085.51,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.86,0.0,0.0,-0.02
IATT_5b69ada6b0,ITRP_394aab8e75,INUSR_c0824aff17,IN,R4,I-3,US,NRI,4,DEPARTURE,7011,Hotels,PHONEPE,PPIISSR05,POS,FUNDED,MID,6508.06,INR,2025-07-05,2025-W27,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,-0.0831,0.7173,success,69.63,success,17.56,success,1.31,success,1.0,success,7.37,success,2.07,drop_refund_not_initiated,7.78,2066.46,converted,,,,3.23,6508.06,1.3016,1.3016
IATT_5c091b6ae9,ITRP_394aab8e75,INUSR_b3d52c3cfa,IN,R4,I-3,FR,NRI,7,IN_TRIP,5411,Grocery/Retail,PHONEPE,PPIISSR04,POS,FUNDED,MID,7609.45,INR,2025-07-15,2025-W29,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.2265,0.5033,success,86.7,success,6.07,success,4.54,success,0.95,drop_merchant_abandon,7.25,not_reached,1.23,not_reached,5.57,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.39,0.0,0.0,0.0
IATT_b5643140c4,ITRP_394aab8e75,INUSR_05bfc0ecc8,IN,R3,I-1,OTHER,FOREIGN_NATIONAL,32,IN_TRIP,5411,Grocery/Retail,GPAY,PPIISSR05,DYNAMIC_QR,FUNDED,LOW,2158.24,INR,2026-07-20,2026-W30,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.3008,0.584,success,36.85,success,11.59,success,2.14,success,0.78,success,12.22,success,3.89,not_reached,3.3,0,converted,,,,2.37,2158.24,0.4316,0.4116
IATT_c91502e933,ITRP_430330891b,INUSR_01d230d6a3,IN,R3,I-1,OTHER,OCI,11,ARRIVAL_D0,5812,Restaurants,BHIM,PPIISSR02,DYNAMIC_QR,FUNDED,LOW,895.07,INR,2024-09-15,2024-W37,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.007,0.6564,success,31.21,drop_wallet_not_loaded,14.44,not_reached,4.3,not_reached,2.8,not_reached,11.48,not_reached,4.62,not_reached,0.42,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,2.75,0.0,0.0,0.0
IATT_b05675e2ad,ITRP_430330891b,INUSR_5641d564c5,IN,R4,I-3,US,NRI,8,IN_TRIP,7011,Hotels,GPAY,PPIISSR01,STATIC_QR,FUNDED,MID,13269.72,INR,2025-02-09,2025-W06,1,False,CONTROL,ACT_REACTIVATION_INR,in_app,0.0,0.1708,0.6592,success,20.91,success,9.29,success,1.47,success,0.84,success,7.26,success,3.97,not_reached,5.86,0,converted,,,,1.69,13269.72,2.6539,2.6539
IATT_ba55a0a972,ITRP_430330891b,INUSR_58a149b5db,IN,R4,I-3,FR,NRI,7,DEPARTURE,5812,Restaurants,BHIM,PPIISSR05,STATIC_QR,FUNDED,LOW,1034.51,INR,2026-05-18,2026-W21,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.2963,0.3443,success,57.7,success,8.98,success,1.84,success,2.55,drop_merchant_abandon,10.77,not_reached,3.67,drop_refund_not_initiated,1.58,4278.07,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,3.09,0.0,0.0,0.0
IATT_f4e3c11afc,ITRP_430330891b,INUSR_9c36d721e1,IN,R3,I-1,OTHER,OCI,10,ARRIVAL_D0,4121,Transport/Taxi,GPAY,PPIISSR03,DYNAMIC_QR,UNLOADED,MID,4199.93,INR,2026-05-02,2026-W18,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.167,0.5531,success,52.24,drop_wallet_not_loaded,14.44,not_reached,0.89,not_reached,1.11,not_reached,14.07,not_reached,0.73,not_reached,0.35,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,1.96,0.0,0.0,-0.02
