user_id,journey_type,corridor,partner_app,channel,device,date,amount_inr,onboarding_eligibility_status,onboarding_eligibility_duration_sec,beneficiary_merchant_discovery_status,beneficiary_merchant_discovery_duration_sec,quote_fx_acceptance_status,quote_fx_acceptance_duration_sec,authentication_status,authentication_duration_sec,payment_settlement_status,payment_settlement_duration_sec,final_outcome,drop_stage,drop_reason_category,drop_reason_detail,total_time_minutes,cohort_week,attempt_number,is_repeat,attempt_id
OUT-00436,outbound,India-Mauritius,PhonePe,P2M-QR,iOS,2026-05-16,5000.0,success,21.7,success,9.6,drop_business_decline,12.7,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,44.0,2026-W20,1,False,OUT-00436-A1
OUT-00437,outbound,India-Singapore,PhonePe,P2M-QR,Android,2026-07-15,5000.0,success,3.7,success,23.4,success,18.2,success,7.0,success,12.9,converted,,,,65.2,2026-W29,1,False,OUT-00437-A1
OUT-00438,outbound,India-France,BHIM,P2M-QR,Android,2026-07-02,5000.0,success,30.0,success,50.0,success,53.8,success,8.5,success,23.4,converted,,,,165.7,2026-W27,1,False,OUT-00438-A1
OUT-00439,outbound,India-Nepal,GPay,P2M-QR,iOS,2026-07-12,5000.0,success,16.7,drop_technical_fail,84.9,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,technical_fail,Merchant QR/scheme not bridged to NIPL,101.6,2026-W28,1,False,OUT-00439-A1
OUT-00440,outbound,India-France,Paytm,P2M-QR,Android,2026-05-19,25000.0,drop_user_abandon,20.0,not_reached,,not_reached,,not_reached,,not_reached,,dropped,onboarding_eligibility,user_abandon,Did not discover international toggle,20.0,2026-W21,1,False,OUT-00440-A1
OUT-00441,outbound,India-UAE,Paytm,P2P-Linkage,iOS,2026-06-10,2500.0,success,5.0,success,33.8,drop_technical_fail,10.7,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,49.5,2026-W24,1,False,OUT-00441-A1
OUT-00442,outbound,India-Nepal,GPay,P2M-QR,Android,2026-05-15,10000.0,success,14.1,drop_business_decline,9.1,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,business_decline,Corridor not live for this merchant category,23.2,2026-W20,1,False,OUT-00442-A1
OUT-00443,outbound,India-Nepal,PhonePe,P2M-QR,iOS,2026-06-03,2500.0,success,11.6,success,14.4,success,9.5,success,5.0,success,34.0,converted,,,,74.5,2026-W23,1,False,OUT-00443-A1
OUT-00444,outbound,India-France,GPay,P2M-QR,Android,2026-06-03,100000.0,success,15.5,success,17.3,success,12.0,success,15.0,success,4.4,converted,,,,64.2,2026-W23,1,False,OUT-00444-A1
OUT-00445,outbound,India-Singapore,GPay,P2M-QR,Android,2026-05-15,2500.0,success,22.3,success,29.2,success,57.1,success,46.9,success,15.3,converted,,,,170.8,2026-W20,1,False,OUT-00445-A1
OUT-00446,outbound,India-Nepal,PhonePe,P2M-QR,Android,2026-07-16,25000.0,success,25.5,drop_business_decline,27.1,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,business_decline,Corridor not live for this merchant category,52.6,2026-W29,1,False,OUT-00446-A1
OUT-00447,outbound,India-Sri Lanka,Paytm,P2M-QR,iOS,2026-06-18,10000.0,success,10.2,drop_business_decline,45.7,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,business_decline,Corridor not live for this merchant category,55.9,2026-W25,1,False,OUT-00447-A1
OUT-00448,outbound,India-Mauritius,BHIM,P2M-QR,Android,2026-07-14,10000.0,success,24.0,drop_user_abandon,3.6,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,user_abandon,"Incorrect PayNow ID / typo, gave up",27.6,2026-W29,1,False,OUT-00448-A1
OUT-00449,outbound,India-Mauritius,PhonePe,P2M-QR,iOS,2026-05-02,25000.0,success,17.7,success,30.2,success,15.0,drop_technical_fail,15.2,not_reached,,dropped,authentication,technical_fail,OTP/PIN step-up failure,78.1,2026-W18,1,False,OUT-00449-A1
OUT-00450,outbound,India-Sri Lanka,Bank-Native App,P2M-QR,Android,2026-05-17,25000.0,success,15.4,success,5.1,success,3.2,success,14.6,success,7.7,converted,,,,46.0,2026-W20,1,False,OUT-00450-A1
OUT-00451,outbound,India-Bhutan,GPay,P2M-QR,Android,2026-06-20,5000.0,success,6.9,success,27.3,success,7.5,success,7.0,success,29.4,converted,,,,78.1,2026-W25,1,False,OUT-00451-A1
OUT-00452,outbound,India-Singapore,GPay,P2M-QR,Android,2026-05-25,50000.0,success,24.2,drop_technical_fail,22.2,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,technical_fail,Merchant QR/scheme not bridged to NIPL,46.4,2026-W22,1,False,OUT-00452-A1
OUT-00453,outbound,India-UAE,Paytm,P2M-QR,Android,2026-07-21,50000.0,success,21.4,success,62.5,success,12.6,drop_business_decline,25.0,not_reached,,dropped,authentication,business_decline,Risk engine false-positive block,121.5,2026-W30,1,False,OUT-00453-A1
OUT-00454,outbound,India-France,Bank-Native App,P2M-QR,Android,2026-07-03,10000.0,success,16.1,drop_business_decline,11.9,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,business_decline,Corridor not live for this merchant category,28.0,2026-W27,1,False,OUT-00454-A1
OUT-00455,outbound,India-Singapore,Bank-Native App,P2P-Linkage,iOS,2026-07-10,5000.0,success,7.3,success,17.2,drop_user_abandon,30.2,not_reached,,not_reached,,dropped,quote_fx_acceptance,user_abandon,Rate/fee looked unclear or too high,54.7,2026-W28,1,False,OUT-00455-A1
OUT-00456,outbound,India-France,Paytm,P2P-Linkage,Android,2026-06-04,2500.0,success,7.4,success,7.1,success,7.1,success,7.4,success,23.9,converted,,,,52.9,2026-W23,1,False,OUT-00456-A1
OUT-00457,outbound,India-Singapore,PhonePe,P2M-QR,Android,2026-07-12,100000.0,success,5.8,success,41.4,success,22.1,success,10.3,success,31.7,converted,,,,111.3,2026-W28,1,False,OUT-00457-A1
OUT-00458,outbound,India-UAE,GPay,P2M-QR,iOS,2026-05-26,2500.0,drop_business_decline,18.2,not_reached,,not_reached,,not_reached,,not_reached,,dropped,onboarding_eligibility,business_decline,FEMA/residency eligibility check failed,18.2,2026-W22,1,False,OUT-00458-A1
OUT-00459,outbound,India-Mauritius,Bank-Native App,P2M-QR,iOS,2026-07-14,2500.0,success,10.4,success,50.2,drop_business_decline,37.1,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,97.7,2026-W29,1,False,OUT-00459-A1
OUT-00460,outbound,India-Singapore,Paytm,P2M-QR,Android,2026-05-05,5000.0,success,20.8,success,30.1,drop_user_abandon,23.3,not_reached,,not_reached,,dropped,quote_fx_acceptance,user_abandon,Rate/fee looked unclear or too high,74.2,2026-W19,1,False,OUT-00460-A1
OUT-00461,outbound,India-Bhutan,Bank-Native App,P2M-QR,Android,2026-05-11,10000.0,success,9.2,success,4.3,drop_business_decline,45.5,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,59.0,2026-W20,1,False,OUT-00461-A1
OUT-00462,outbound,India-Bhutan,PhonePe,P2M-QR,Android,2026-06-01,10000.0,success,16.3,drop_technical_fail,20.8,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,technical_fail,Merchant QR/scheme not bridged to NIPL,37.1,2026-W23,1,False,OUT-00462-A1
OUT-00463,outbound,India-Nepal,GPay,P2M-QR,iOS,2026-07-09,5000.0,success,9.3,drop_business_decline,10.7,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,business_decline,Corridor not live for this merchant category,20.0,2026-W28,1,False,OUT-00463-A1
OUT-00464,outbound,India-Bhutan,Bank-Native App,P2M-QR,Android,2026-05-30,2500.0,success,4.3,success,16.0,drop_technical_fail,43.6,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,63.9,2026-W22,1,False,OUT-00464-A1
OUT-00465,outbound,India-Sri Lanka,GPay,P2M-QR,Android,2026-06-24,10000.0,success,14.0,success,68.8,success,49.6,success,3.9,success,12.8,converted,,,,149.1,2026-W26,1,False,OUT-00465-A1
OUT-00466,outbound,India-Mauritius,GPay,P2M-QR,Android,2026-05-20,2500.0,success,33.1,drop_user_abandon,20.9,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,user_abandon,"Incorrect PayNow ID / typo, gave up",54.0,2026-W21,1,False,OUT-00466-A1
OUT-00467,outbound,India-Nepal,Bank-Native App,P2M-QR,Android,2026-05-23,10000.0,success,9.6,success,19.4,success,23.4,success,16.3,success,6.9,converted,,,,75.6,2026-W21,1,False,OUT-00467-A1
OUT-00468,outbound,India-Mauritius,Bank-Native App,P2M-QR,Android,2026-07-22,5000.0,success,12.6,success,14.0,drop_technical_fail,27.4,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,54.0,2026-W30,1,False,OUT-00468-A1
OUT-00469,outbound,India-France,GPay,P2P-Linkage,iOS,2026-05-01,2500.0,success,3.7,drop_user_abandon,30.2,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,user_abandon,"Incorrect PayNow ID / typo, gave up",33.9,2026-W18,1,False,OUT-00469-A1
OUT-00470,outbound,India-Nepal,Bank-Native App,P2M-QR,iOS,2026-06-03,10000.0,success,1.8,success,24.0,drop_technical_fail,11.3,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,37.1,2026-W23,1,False,OUT-00470-A1
OUT-00471,outbound,India-Mauritius,GPay,P2M-QR,Android,2026-07-28,50000.0,drop_user_abandon,15.7,not_reached,,not_reached,,not_reached,,not_reached,,dropped,onboarding_eligibility,user_abandon,Did not discover international toggle,15.7,2026-W31,1,False,OUT-00471-A1
OUT-00472,outbound,India-France,Paytm,P2P-Linkage,iOS,2026-07-20,10000.0,success,11.7,success,49.1,drop_user_abandon,6.9,not_reached,,not_reached,,dropped,quote_fx_acceptance,user_abandon,Rate/fee looked unclear or too high,67.7,2026-W30,1,False,OUT-00472-A1
OUT-00473,outbound,India-UAE,Paytm,P2M-QR,Android,2026-05-13,50000.0,success,19.5,success,42.1,success,36.0,success,3.6,success,11.5,converted,,,,112.7,2026-W20,1,False,OUT-00473-A1
OUT-00474,outbound,India-UAE,PhonePe,P2M-QR,iOS,2026-05-08,2500.0,success,27.4,success,4.1,success,30.0,success,11.6,success,8.8,converted,,,,81.9,2026-W19,1,False,OUT-00474-A1
OUT-00475,outbound,India-Singapore,Bank-Native App,P2P-Linkage,Android,2026-06-28,5000.0,success,25.9,success,0.2,drop_technical_fail,23.4,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,49.5,2026-W26,1,False,OUT-00475-A1
OUT-00476,outbound,India-Nepal,PhonePe,P2P-Linkage,iOS,2026-05-24,100000.0,drop_user_abandon,5.0,not_reached,,not_reached,,not_reached,,not_reached,,dropped,onboarding_eligibility,user_abandon,Did not discover international toggle,5.0,2026-W21,1,False,OUT-00476-A1
OUT-00477,outbound,India-Bhutan,Paytm,P2P-Linkage,Android,2026-05-03,10000.0,success,8.4,success,23.8,success,8.3,success,19.6,success,16.9,converted,,,,77.0,2026-W18,1,False,OUT-00477-A1
OUT-00478,outbound,India-Mauritius,Paytm,P2M-QR,Android,2026-05-18,5000.0,success,17.6,drop_technical_fail,12.9,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,technical_fail,Merchant QR/scheme not bridged to NIPL,30.5,2026-W21,1,False,OUT-00478-A1
OUT-00479,outbound,India-Singapore,PhonePe,P2M-QR,Android,2026-05-21,25000.0,success,3.1,success,27.9,success,4.9,success,7.2,success,3.9,converted,,,,47.0,2026-W21,1,False,OUT-00479-A1
OUT-00480,outbound,India-Bhutan,GPay,P2M-QR,iOS,2026-07-14,5000.0,success,21.7,success,34.1,drop_business_decline,45.3,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,101.1,2026-W29,1,False,OUT-00480-A1
OUT-00481,outbound,India-Sri Lanka,GPay,P2P-Linkage,iOS,2026-05-26,5000.0,drop_technical_fail,3.2,not_reached,,not_reached,,not_reached,,not_reached,,dropped,onboarding_eligibility,technical_fail,Bank not enabled for corridor,3.2,2026-W22,1,False,OUT-00481-A1
OUT-00482,outbound,India-Mauritius,BHIM,P2M-QR,Android,2026-05-11,10000.0,success,18.6,success,18.5,drop_business_decline,16.4,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,53.5,2026-W20,1,False,OUT-00482-A1
OUT-00483,outbound,India-Sri Lanka,BHIM,P2M-QR,Android,2026-05-05,100000.0,success,5.6,drop_technical_fail,8.5,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,technical_fail,Merchant QR/scheme not bridged to NIPL,14.1,2026-W19,1,False,OUT-00483-A1
OUT-00484,outbound,India-Bhutan,PhonePe,P2M-QR,Android,2026-05-27,5000.0,drop_business_decline,9.7,not_reached,,not_reached,,not_reached,,not_reached,,dropped,onboarding_eligibility,business_decline,FEMA/residency eligibility check failed,9.7,2026-W22,1,False,OUT-00484-A1
OUT-00485,outbound,India-Nepal,Bank-Native App,P2M-QR,Android,2026-05-22,2500.0,success,11.7,success,19.7,success,37.0,success,5.6,success,12.2,converted,,,,86.2,2026-W21,1,False,OUT-00485-A1
OUT-00486,outbound,India-France,Bank-Native App,P2M-QR,Android,2026-07-17,25000.0,success,16.8,success,15.7,success,12.2,success,9.7,success,10.7,converted,,,,65.1,2026-W29,1,False,OUT-00486-A1
OUT-00487,outbound,India-Sri Lanka,BHIM,P2M-QR,iOS,2026-07-12,10000.0,success,30.4,success,17.9,drop_user_abandon,3.7,not_reached,,not_reached,,dropped,quote_fx_acceptance,user_abandon,Rate/fee looked unclear or too high,52.0,2026-W28,1,False,OUT-00487-A1
OUT-00488,outbound,India-Singapore,Paytm,P2M-QR,Android,2026-05-07,5000.0,success,15.9,success,11.8,success,34.7,success,19.0,success,34.4,converted,,,,115.8,2026-W19,1,False,OUT-00488-A1
OUT-00489,outbound,India-Mauritius,GPay,P2M-QR,Android,2026-05-09,5000.0,success,7.9,success,15.9,success,2.3,success,12.0,drop_business_decline,7.6,dropped,payment_settlement,business_decline,Local PSP rejected settlement,45.7,2026-W19,1,False,OUT-00489-A1
OUT-00490,outbound,India-Nepal,GPay,P2M-QR,iOS,2026-05-08,5000.0,success,29.6,success,13.1,success,13.1,success,30.7,success,6.8,converted,,,,93.3,2026-W19,1,False,OUT-00490-A1
OUT-00491,outbound,India-UAE,Paytm,P2P-Linkage,Android,2026-06-26,100000.0,success,31.9,success,22.8,drop_business_decline,12.9,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,67.6,2026-W26,1,False,OUT-00491-A1
OUT-00492,outbound,India-Mauritius,BHIM,P2P-Linkage,Android,2026-05-05,10000.0,success,5.7,drop_business_decline,8.4,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,business_decline,Corridor not live for this merchant category,14.1,2026-W19,1,False,OUT-00492-A1
OUT-00493,outbound,India-Nepal,PhonePe,P2M-QR,Android,2026-05-01,10000.0,success,18.4,success,36.4,success,5.7,success,23.9,success,14.8,converted,,,,99.2,2026-W18,1,False,OUT-00493-A1
OUT-00494,outbound,India-UAE,BHIM,P2M-QR,iOS,2026-07-27,10000.0,success,5.7,success,51.0,success,4.1,success,22.9,success,31.0,converted,,,,114.7,2026-W31,1,False,OUT-00494-A1
OUT-00495,outbound,India-Sri Lanka,BHIM,P2M-QR,Android,2026-07-16,10000.0,success,16.3,success,16.6,drop_business_decline,14.0,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,46.9,2026-W29,1,False,OUT-00495-A1
OUT-00496,outbound,India-France,GPay,P2P-Linkage,iOS,2026-07-20,25000.0,success,29.5,success,9.1,drop_user_abandon,25.0,not_reached,,not_reached,,dropped,quote_fx_acceptance,user_abandon,Rate/fee looked unclear or too high,63.6,2026-W30,1,False,OUT-00496-A1
OUT-00497,outbound,India-UAE,BHIM,P2M-QR,iOS,2026-06-13,10000.0,success,14.5,success,8.7,drop_technical_fail,9.8,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,33.0,2026-W24,1,False,OUT-00497-A1
OUT-00498,outbound,India-Mauritius,BHIM,P2M-QR,Android,2026-07-04,2500.0,success,15.0,success,19.9,success,36.4,success,37.1,success,33.5,converted,,,,141.9,2026-W27,1,False,OUT-00498-A1
OUT-00499,outbound,India-UAE,BHIM,P2M-QR,Android,2026-07-12,2500.0,success,11.5,success,39.7,success,3.8,success,23.1,success,10.9,converted,,,,89.0,2026-W28,1,False,OUT-00499-A1
OUT-00500,outbound,India-France,Bank-Native App,P2P-Linkage,iOS,2026-06-05,25000.0,drop_user_abandon,5.2,not_reached,,not_reached,,not_reached,,not_reached,,dropped,onboarding_eligibility,user_abandon,Did not discover international toggle,5.2,2026-W23,1,False,OUT-00500-A1
OUT-00010,outbound,India-UAE,PhonePe,P2M-QR,iOS,2026-07-25,2500.0,success,4.5,success,74.4,success,7.5,success,,success,,converted,,,,62.5,2026-W30,2,True,OUT-00010-A2
OUT-00013,outbound,India-France,BHIM,P2M-QR,Android,2026-05-15,2500.0,success,1.4,success,6.4,success,31.5,success,,success,,converted,,,,90.5,2026-W20,2,True,OUT-00013-A2
OUT-00020,outbound,India-Mauritius,Paytm,P2M-QR,Android,2026-05-15,50000.0,success,4.5,success,31.6,success,17.1,success,,success,,converted,,,,34.5,2026-W20,2,True,OUT-00020-A2
OUT-00035,outbound,India-Nepal,BHIM,P2P-Linkage,Android,2026-07-03,5000.0,success,17.5,success,15.8,success,,success,,success,,converted,,,,99.0,2026-W27,2,True,OUT-00035-A2
OUT-00036,outbound,India-UAE,BHIM,P2M-QR,Android,2026-07-09,10000.0,success,4.3,success,,success,,success,,success,,converted,,,,79.7,2026-W28,2,True,OUT-00036-A2
OUT-00037,outbound,India-Bhutan,Bank-Native App,P2M-QR,Android,2026-07-09,2500.0,success,8.6,success,3.2,success,39.1,success,,success,,converted,,,,122.9,2026-W28,2,True,OUT-00037-A2
OUT-00038,outbound,India-Bhutan,PhonePe,P2P-Linkage,Android,2026-07-26,5000.0,success,5.2,success,27.7,success,27.7,success,,success,,converted,,,,43.4,2026-W30,2,True,OUT-00038-A2
OUT-00039,outbound,India-Singapore,GPay,P2P-Linkage,Android,2026-07-01,10000.0,success,18.8,success,49.4,drop_business_decline,,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,26.6,2026-W27,2,True,OUT-00039-A2
OUT-00051,outbound,India-Mauritius,BHIM,P2M-QR,iOS,2026-06-08,5000.0,success,16.8,success,24.5,success,43.0,success,3.4,success,,converted,,,,50.9,2026-W24,2,True,OUT-00051-A2
OUT-00052,outbound,India-Mauritius,Paytm,P2P-Linkage,Android,2026-06-12,25000.0,success,17.9,success,14.7,success,12.8,success,,success,,converted,,,,35.2,2026-W24,2,True,OUT-00052-A2
OUT-00064,outbound,India-Mauritius,Paytm,P2M-QR,Android,2026-07-12,5000.0,success,16.9,success,1.7,success,34.1,success,,success,,converted,,,,84.5,2026-W28,2,True,OUT-00064-A2
OUT-00069,outbound,India-Singapore,BHIM,P2M-QR,Android,2026-06-01,10000.0,success,30.4,success,,success,,success,,success,,converted,,,,55.6,2026-W23,2,True,OUT-00069-A2
OUT-00076,outbound,India-Mauritius,PhonePe,P2M-QR,Android,2026-05-28,50000.0,success,0.4,success,,drop_technical_fail,,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,47.5,2026-W22,2,True,OUT-00076-A2
OUT-00082,outbound,India-Bhutan,GPay,P2M-QR,iOS,2026-06-27,2500.0,success,22.7,success,8.2,success,,success,,success,,converted,,,,100.6,2026-W26,2,True,OUT-00082-A2
OUT-00086,outbound,India-Bhutan,Bank-Native App,P2M-QR,iOS,2026-05-16,2500.0,success,8.8,success,14.7,success,30.5,success,,success,,converted,,,,62.1,2026-W20,2,True,OUT-00086-A2
OUT-00090,outbound,India-Sri Lanka,Bank-Native App,P2M-QR,Android,2026-06-14,5000.0,success,13.6,success,,success,,success,,success,,converted,,,,118.7,2026-W24,2,True,OUT-00090-A2
OUT-00097,outbound,India-France,GPay,P2P-Linkage,Android,2026-07-24,50000.0,success,9.4,drop_technical_fail,,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,technical_fail,Merchant QR/scheme not bridged to NIPL,48.7,2026-W30,2,True,OUT-00097-A2
OUT-00106,outbound,India-France,PhonePe,P2M-QR,Android,2026-05-13,2500.0,success,13.4,success,18.6,drop_business_decline,,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,72.2,2026-W20,2,True,OUT-00106-A2
OUT-00116,outbound,India-France,PhonePe,P2M-QR,Android,2026-05-24,100000.0,drop_business_decline,19.0,not_reached,,not_reached,,not_reached,,not_reached,,dropped,onboarding_eligibility,business_decline,FEMA/residency eligibility check failed,11.0,2026-W21,2,True,OUT-00116-A2
OUT-00127,outbound,India-France,Paytm,P2P-Linkage,Android,2026-06-03,5000.0,drop_technical_fail,20.9,not_reached,32.0,not_reached,,not_reached,,not_reached,,dropped,onboarding_eligibility,technical_fail,Bank not enabled for corridor,10.3,2026-W23,2,True,OUT-00127-A2
OUT-00132,outbound,India-Sri Lanka,PhonePe,P2P-Linkage,iOS,2026-05-22,50000.0,success,9.1,success,23.2,success,29.6,success,,success,,converted,,,,153.5,2026-W21,2,True,OUT-00132-A2
OUT-00136,outbound,India-Singapore,Bank-Native App,P2M-QR,Android,2026-05-17,25000.0,success,8.6,success,30.4,success,,success,,success,,converted,,,,83.9,2026-W20,2,True,OUT-00136-A2
OUT-00145,outbound,India-UAE,Bank-Native App,P2P-Linkage,Android,2026-05-08,10000.0,success,8.9,success,47.4,success,20.5,success,,success,,converted,,,,80.5,2026-W19,2,True,OUT-00145-A2
OUT-00165,outbound,India-Mauritius,PhonePe,P2P-Linkage,iOS,2026-07-01,5000.0,success,5.7,success,57.7,drop_technical_fail,,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,32.2,2026-W27,2,True,OUT-00165-A2
OUT-00178,outbound,India-UAE,PhonePe,P2M-QR,Android,2026-07-02,10000.0,success,19.3,success,30.2,success,,success,,success,,converted,,,,67.7,2026-W27,2,True,OUT-00178-A2
OUT-00179,outbound,India-France,Paytm,P2M-QR,Android,2026-05-12,100000.0,success,8.5,success,25.1,success,36.2,success,,success,,converted,,,,90.0,2026-W20,2,True,OUT-00179-A2
OUT-00180,outbound,India-Singapore,GPay,P2M-QR,iOS,2026-07-15,10000.0,success,18.2,success,11.7,success,5.4,success,,success,,converted,,,,76.1,2026-W29,2,True,OUT-00180-A2
OUT-00191,outbound,India-Singapore,Bank-Native App,P2M-QR,Android,2026-05-31,2500.0,success,6.0,success,7.0,success,9.4,success,,success,,converted,,,,53.4,2026-W22,2,True,OUT-00191-A2
OUT-00192,outbound,India-Bhutan,BHIM,P2P-Linkage,Android,2026-07-13,25000.0,success,16.2,success,9.6,success,,success,,success,,converted,,,,54.9,2026-W29,2,True,OUT-00192-A2
OUT-00196,outbound,India-Mauritius,BHIM,P2M-QR,Android,2026-07-06,10000.0,success,16.0,success,27.1,success,26.9,success,,success,,converted,,,,79.7,2026-W28,2,True,OUT-00196-A2
OUT-00201,outbound,India-UAE,GPay,P2M-QR,Android,2026-06-29,5000.0,success,3.8,success,39.9,success,3.1,success,,success,,converted,,,,83.1,2026-W27,2,True,OUT-00201-A2
OUT-00209,outbound,India-Nepal,PhonePe,P2M-QR,iOS,2026-06-18,50000.0,success,6.6,success,11.8,success,,success,,success,,converted,,,,48.9,2026-W25,2,True,OUT-00209-A2
OUT-00210,outbound,India-France,BHIM,P2M-QR,Android,2026-05-31,5000.0,success,19.0,drop_user_abandon,15.9,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,user_abandon,"Incorrect PayNow ID / typo, gave up",25.5,2026-W22,2,True,OUT-00210-A2
OUT-00214,outbound,India-UAE,Paytm,P2M-QR,Android,2026-06-29,5000.0,success,17.7,success,35.0,success,,success,,success,,converted,,,,94.3,2026-W27,2,True,OUT-00214-A2
OUT-00217,outbound,India-Singapore,PhonePe,P2P-Linkage,Android,2026-05-29,50000.0,success,3.8,success,72.0,success,42.6,success,,success,,converted,,,,89.5,2026-W22,2,True,OUT-00217-A2
OUT-00228,outbound,India-Mauritius,BHIM,P2P-Linkage,Android,2026-07-18,10000.0,success,4.0,success,23.9,success,,success,,success,,converted,,,,94.1,2026-W29,2,True,OUT-00228-A2
OUT-00233,outbound,India-Mauritius,GPay,P2M-QR,Android,2026-07-28,10000.0,success,19.5,success,30.7,success,23.5,success,,success,,converted,,,,124.3,2026-W31,2,True,OUT-00233-A2
OUT-00241,outbound,India-Mauritius,GPay,P2P-Linkage,Android,2026-06-14,5000.0,success,10.9,success,23.9,success,8.5,success,,success,,converted,,,,93.1,2026-W24,2,True,OUT-00241-A2
OUT-00245,outbound,India-Mauritius,Paytm,P2M-QR,Android,2026-05-23,5000.0,success,10.8,success,5.1,success,26.2,success,12.7,success,,converted,,,,77.8,2026-W21,2,True,OUT-00245-A2
OUT-00247,outbound,India-Nepal,GPay,P2M-QR,Android,2026-06-30,5000.0,success,3.4,success,7.7,success,35.3,success,,success,,converted,,,,112.0,2026-W27,2,True,OUT-00247-A2
OUT-00250,outbound,India-Mauritius,Paytm,P2M-QR,Android,2026-07-05,2500.0,success,15.9,success,24.9,success,,success,,success,,converted,,,,63.5,2026-W27,2,True,OUT-00250-A2
OUT-00252,outbound,India-Mauritius,PhonePe,P2M-QR,Android,2026-06-19,2500.0,success,11.0,success,24.2,success,65.5,success,7.7,success,,converted,,,,127.3,2026-W25,2,True,OUT-00252-A2
OUT-00259,outbound,India-UAE,Paytm,P2M-QR,iOS,2026-05-28,2500.0,success,26.7,success,8.4,success,21.6,success,6.0,success,,converted,,,,42.4,2026-W22,2,True,OUT-00259-A2
OUT-00260,outbound,India-France,Paytm,P2M-QR,Android,2026-06-15,50000.0,success,16.5,success,2.9,success,,success,,success,,converted,,,,85.9,2026-W25,2,True,OUT-00260-A2
OUT-00264,outbound,India-Singapore,Bank-Native App,P2M-QR,Android,2026-05-22,10000.0,success,10.1,success,29.9,success,17.3,success,,success,,converted,,,,74.8,2026-W21,2,True,OUT-00264-A2
OUT-00265,outbound,India-Nepal,Bank-Native App,P2P-Linkage,iOS,2026-07-08,25000.0,success,83.7,success,27.2,drop_business_decline,9.4,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,71.8,2026-W28,2,True,OUT-00265-A2
OUT-00269,outbound,India-Bhutan,Paytm,P2M-QR,Android,2026-05-13,10000.0,success,2.8,success,21.2,success,9.5,success,,drop_technical_fail,,dropped,payment_settlement,technical_fail,Settlement timeout with local PSP,87.7,2026-W20,2,True,OUT-00269-A2
OUT-00283,outbound,India-Sri Lanka,GPay,P2M-QR,Android,2026-07-25,25000.0,success,10.3,success,10.6,success,4.5,success,12.0,success,,converted,,,,62.6,2026-W30,2,True,OUT-00283-A2
OUT-00287,outbound,India-France,PhonePe,P2P-Linkage,iOS,2026-05-21,5000.0,success,5.6,success,22.2,success,9.4,success,31.1,success,,converted,,,,80.4,2026-W21,2,True,OUT-00287-A2
