ledger_id,user_id,event,amount_inr,fx_source_currency,balance_after_inr,ts,channel
WAL_0080f89321,U_b9b18b5f98,LOAD,10718.69,DE,10718.69,2025-12-01T06:00:00,APP
WAL_7224ff15cc,U_b9b18b5f98,SPEND,-2795.64,DE,7923.05,2025-12-01T19:00:00,QR
WAL_00392267bd,U_b9b18b5f98,SPEND,-913.4,DE,7009.65,2025-11-30T10:00:00,QR
WAL_307cdedf0f,U_b9b18b5f98,SPEND,-1325.67,DE,5683.98,2025-11-30T07:00:00,QR
WAL_f5f96f76c1,U_b9b18b5f98,SPEND,-1943.37,DE,3740.61,2025-12-01T23:00:00,QR
WAL_03b49eb906,U_b9b18b5f98,SPEND,-1070.14,DE,2670.47,2025-12-01T22:00:00,QR
WAL_39cec49767,U_b9b18b5f98,SPEND,-1488.8,DE,1181.67,2025-11-30T23:00:00,QR
WAL_b5b0db56ea,U_b9b18b5f98,LOAD,6432.79,DE,6432.79,2026-05-01T02:00:00,APP
WAL_19a1443d7c,U_b9b18b5f98,SPEND,-5462.08,DE,970.71,2026-05-01T02:00:00,QR
WAL_8c2c00859d,U_b9b18b5f98,SPEND,-2752.91,DE,-1782.2,2026-04-30T06:00:00,QR
WAL_cc945e4347,U_b9b18b5f98,LOAD,22364.6,DE,20582.4,2026-04-29T08:00:00,APP
WAL_12625c0644,U_b9b18b5f98,SPEND,-255.78,DE,20326.62,2026-04-29T08:00:00,QR
WAL_7e56ee48fc,U_b9b18b5f98,LOAD,16687.9,DE,16687.9,2024-12-01T13:00:00,APP
WAL_bea6289422,U_b9b18b5f98,SPEND,-1777.17,DE,14910.73,2024-12-01T13:00:00,QR
WAL_79dde6ca0b,U_b9b18b5f98,SPEND,-1423.11,DE,13487.62,2024-11-28T00:00:00,QR
WAL_8593a8fc81,U_b9b18b5f98,SPEND,-903.27,DE,12584.35,2024-12-01T08:00:00,QR
WAL_2f86a9f997,U_b9b18b5f98,SPEND,-960.35,DE,11624.0,2024-12-02T14:00:00,QR
WAL_3146dfd431,U_b9b18b5f98,SPEND,-3105.96,DE,8518.04,2024-12-01T11:00:00,QR
WAL_579842875f,U_b9b18b5f98,SPEND,-4222.66,DE,4295.38,2024-11-30T23:00:00,QR
WAL_4faefa6b59,U_b9b18b5f98,SPEND,-562.72,DE,3732.66,2024-11-29T05:00:00,QR
WAL_e976837145,U_b9b18b5f98,SPEND,-2331.54,DE,1401.12,2024-12-02T03:00:00,QR
WAL_da97f5de43,U_b9b18b5f98,SPEND,-2276.03,DE,-874.91,2024-11-29T09:00:00,QR
WAL_37ba2039b8,U_b9b18b5f98,LOAD,21086.88,DE,20211.97,2024-12-01T12:00:00,APP
WAL_5af39d7568,U_b9b18b5f98,SPEND,-2574.77,DE,17637.2,2024-11-28T13:00:00,QR
WAL_993f89c6bf,U_b9b18b5f98,LOAD,13096.75,DE,13096.75,2025-09-22T14:00:00,APP
WAL_ba64ba9adc,U_b9b18b5f98,SPEND,-1648.93,DE,11447.82,2025-09-22T14:00:00,QR
WAL_559f54574b,U_b9b18b5f98,SPEND,-1296.05,DE,10151.77,2025-09-20T15:00:00,QR
WAL_b9361de049,U_b9b18b5f98,SPEND,-1931.89,DE,8219.88,2025-09-19T17:00:00,QR
WAL_5c0b0d8251,U_b9b18b5f98,SPEND,-1834.82,DE,6385.06,2025-09-19T11:00:00,QR
WAL_e5062c366d,U_b9b18b5f98,SPEND,-1059.43,DE,5325.63,2025-09-21T17:00:00,QR
WAL_a6dbe10c2d,U_bae13fc39e,LOAD,24261.74,AU,24261.74,2025-03-23T20:00:00,APP
WAL_5bf7a7ea13,U_bae13fc39e,SPEND,-1175.9,AU,23085.84,2025-03-23T20:00:00,QR
WAL_12284179b7,U_bae13fc39e,SPEND,-1089.21,AU,21996.63,2025-03-16T20:00:00,QR
WAL_463f37228b,U_bae13fc39e,SPEND,-1251.64,AU,20744.99,2025-03-30T16:00:00,QR
WAL_db83a0ab3a,U_bae13fc39e,SPEND,-1130.51,AU,19614.48,2025-03-29T13:00:00,QR
WAL_06d71381c3,U_bae13fc39e,SPEND,-2711.91,AU,16902.57,2025-04-02T08:00:00,QR
WAL_8c398a7ab4,U_bae13fc39e,SPEND,-1306.12,AU,15596.45,2025-03-15T03:00:00,QR
WAL_8df4d25be9,U_bae13fc39e,SPEND,-1775.91,AU,13820.54,2025-03-23T01:00:00,QR
WAL_63bcb9391c,U_bae13fc39e,SPEND,-712.55,AU,13107.99,2025-03-31T15:00:00,QR
WAL_cac329bee4,U_bae13fc39e,SPEND,-6012.39,AU,7095.6,2025-03-16T17:00:00,QR
WAL_15a1a49bef,U_bae13fc39e,SPEND,-1370.6,AU,5725.0,2025-03-22T19:00:00,QR
WAL_62f3b8e5f7,U_bae13fc39e,SPEND,-2531.46,AU,3193.54,2025-03-17T13:00:00,QR
WAL_61d60b6e8d,U_bae13fc39e,SPEND,-592.82,AU,2600.72,2025-03-28T10:00:00,QR
WAL_36e3159397,U_bae13fc39e,SPEND,-808.15,AU,1792.57,2025-03-22T16:00:00,QR
WAL_91d34b1c49,U_bae13fc39e,SPEND,-1127.21,AU,665.36,2025-03-23T13:00:00,QR
WAL_6dbcb0b304,U_bae13fc39e,LOAD,18780.75,AU,18780.75,2025-01-11T07:00:00,APP
WAL_0755329c0d,U_bae13fc39e,SPEND,-1018.34,AU,17762.41,2025-01-06T01:00:00,QR
WAL_d0c21869ab,U_bae13fc39e,SPEND,-625.2,AU,17137.21,2025-01-08T11:00:00,QR
WAL_a4f7fa5808,U_bae13fc39e,SPEND,-1008.3,AU,16128.91,2025-01-11T03:00:00,QR
WAL_3211f771bd,U_bae13fc39e,SPEND,-1565.27,AU,14563.64,2025-01-11T07:00:00,QR
WAL_5e38649e5d,U_bae13fc39e,SPEND,-1032.39,AU,13531.25,2025-01-09T14:00:00,QR
WAL_fa8e26088e,U_02de30cf6b,LOAD,16098.5,BD,16098.5,2026-01-01T14:00:00,APP
WAL_194e859269,U_02de30cf6b,SPEND,-1619.92,BD,14478.58,2026-01-01T14:00:00,QR
WAL_a28b3ddc00,U_02de30cf6b,SPEND,-1222.08,BD,13256.5,2025-12-19T09:00:00,QR
WAL_fd8fe1fe90,U_02de30cf6b,SPEND,-1194.96,BD,12061.54,2026-01-03T15:00:00,QR
WAL_3d788bfb71,U_02de30cf6b,SPEND,-3725.42,BD,8336.12,2026-01-04T05:00:00,QR
WAL_0b8504b8e2,U_02de30cf6b,SPEND,-1859.59,BD,6476.53,2025-12-21T09:00:00,QR
WAL_bff5edeb6d,U_02de30cf6b,LOAD,5537.89,BD,5537.89,2025-10-17T23:00:00,APP
WAL_1729b69f90,U_02de30cf6b,SPEND,-956.45,BD,4581.44,2025-10-16T20:00:00,QR
WAL_546f595b46,U_02de30cf6b,SPEND,-1628.42,BD,2953.02,2025-10-17T02:00:00,QR
WAL_bc586f2948,U_02de30cf6b,SPEND,-1615.1,BD,1337.92,2025-10-16T16:00:00,QR
WAL_734faae030,U_02de30cf6b,SPEND,-1678.44,BD,-340.52,2025-10-15T09:00:00,QR
WAL_af5611523e,U_02de30cf6b,LOAD,7371.92,BD,7031.4,2025-10-16T07:00:00,APP
WAL_84c64be30e,U_02de30cf6b,SPEND,-2814.14,BD,4217.26,2025-10-16T07:00:00,QR
WAL_fe69b9a4fb,U_02de30cf6b,LOAD,5976.22,BD,5976.22,2025-07-17T06:00:00,APP
WAL_ec286177e7,U_02de30cf6b,SPEND,-1620.82,BD,4355.4,2025-07-17T06:00:00,QR
WAL_cd680ee431,U_02de30cf6b,SPEND,-3964.73,BD,390.67,2025-07-22T21:00:00,QR
WAL_2b54944dce,U_02de30cf6b,SPEND,-1995.63,BD,-1604.96,2025-07-17T11:00:00,QR
WAL_91ca6ac266,U_02de30cf6b,LOAD,5508.1,BD,3903.14,2025-07-19T02:00:00,APP
WAL_69e138102f,U_02de30cf6b,SPEND,-1244.6,BD,2658.54,2025-07-17T11:00:00,QR
WAL_ff225754dd,U_02de30cf6b,SPEND,-2734.55,BD,-76.01,2025-07-14T19:00:00,QR
WAL_f4a8105f46,U_02de30cf6b,LOAD,18451.82,BD,18375.81,2025-07-18T09:00:00,APP
WAL_3298803892,U_02de30cf6b,SPEND,-1737.45,BD,16638.36,2025-07-18T09:00:00,QR
WAL_a96d1bd422,U_3e3bd413a7,LOAD,11517.07,REST,11517.07,2026-01-01T17:00:00,APP
WAL_470e1aa12d,U_3e3bd413a7,SPEND,-1125.46,REST,10391.61,2026-01-01T17:00:00,QR
WAL_e4aca1929b,U_3e3bd413a7,SPEND,-1980.82,REST,8410.79,2025-12-24T08:00:00,QR
WAL_9d4fb0f175,U_3e3bd413a7,SPEND,-1728.78,REST,6682.01,2025-12-29T18:00:00,QR
WAL_8864f357f6,U_3e3bd413a7,SPEND,-2270.23,REST,4411.78,2025-12-25T05:00:00,QR
WAL_502c04b460,U_3e3bd413a7,SPEND,-610.47,REST,3801.31,2025-12-29T00:00:00,QR
WAL_bf805e43c3,U_3e3bd413a7,SPEND,-2965.66,REST,835.65,2025-12-31T16:00:00,QR
WAL_6b7d3d4008,U_3e3bd413a7,LOAD,20898.88,REST,20898.88,2025-03-09T01:00:00,APP
WAL_a7124f4de5,U_3e3bd413a7,SPEND,-873.44,REST,20025.44,2025-03-09T01:00:00,QR
WAL_e55581b0e8,U_3e3bd413a7,SPEND,-2235.62,REST,17789.82,2025-03-16T02:00:00,QR
WAL_569f50cb5b,U_3e3bd413a7,SPEND,-2486.55,REST,15303.27,2025-03-11T07:00:00,QR
WAL_e7b86dcdf0,U_3e3bd413a7,SPEND,-5663.03,REST,9640.24,2025-03-19T18:00:00,QR
WAL_cbd452fec4,U_3e3bd413a7,SPEND,-2648.36,REST,6991.88,2025-03-14T20:00:00,QR
WAL_b925896002,U_3e3bd413a7,SPEND,-1341.85,REST,5650.03,2025-03-12T06:00:00,QR
WAL_f735f11bc3,U_3e3bd413a7,LOAD,14409.19,REST,14409.19,2024-09-21T18:00:00,APP
WAL_5811911afe,U_3e3bd413a7,SPEND,-1108.49,REST,13300.7,2024-09-21T18:00:00,QR
WAL_76ec833d74,U_3e3bd413a7,SPEND,-1310.63,REST,11990.07,2024-09-24T10:00:00,QR
WAL_6548237f0a,U_3e3bd413a7,SPEND,-2061.91,REST,9928.16,2024-09-19T18:00:00,QR
WAL_a63d07f37f,U_3e3bd413a7,SPEND,-2065.78,REST,7862.38,2024-09-19T03:00:00,QR
WAL_14258975ce,U_3e3bd413a7,SPEND,-1404.68,REST,6457.7,2024-09-22T23:00:00,QR
WAL_bfdc451f0f,U_3e3bd413a7,SPEND,-1159.8,REST,5297.9,2024-09-23T15:00:00,QR
WAL_8b1fc7a328,U_3e3bd413a7,SPEND,-1145.24,REST,4152.66,2024-09-19T22:00:00,QR
WAL_3cd1294ccc,U_3e3bd413a7,SPEND,-1210.74,REST,2941.92,2024-09-29T21:00:00,QR
WAL_d8096b34e2,U_3e3bd413a7,SPEND,-1551.78,REST,1390.14,2024-09-30T10:00:00,QR
WAL_2d6a343e70,U_3e3bd413a7,SPEND,-1573.17,REST,-183.03,2024-09-22T07:00:00,QR
WAL_39cfbaf192,U_3e3bd413a7,LOAD,7707.04,REST,7707.04,2026-06-15T03:00:00,APP
WAL_df3341b302,U_3e3bd413a7,SPEND,-1091.67,REST,6615.37,2026-06-15T03:00:00,QR
WAL_7d81ef6d9b,U_3e3bd413a7,SPEND,-1470.1,REST,5145.27,2026-05-30T23:00:00,QR
WAL_59bcfc1742,U_3e3bd413a7,SPEND,-2360.25,REST,2785.02,2026-06-08T17:00:00,QR
WAL_d97d0e3a57,U_3e3bd413a7,SPEND,-2445.52,REST,339.5,2026-06-01T10:00:00,QR
WAL_d5a662a121,U_3e3bd413a7,SPEND,-1140.78,REST,-801.28,2026-06-13T15:00:00,QR
WAL_f89066ded6,U_3e3bd413a7,LOAD,18992.96,REST,18191.68,2026-06-12T07:00:00,APP
WAL_57e0b931e0,U_3e3bd413a7,SPEND,-1038.35,REST,17153.33,2026-06-12T07:00:00,QR
WAL_9479bf89a8,U_3e3bd413a7,SPEND,-848.82,REST,16304.51,2026-06-12T17:00:00,QR
WAL_7f8862dfe7,U_3e3bd413a7,SPEND,-1698.71,REST,14605.8,2026-06-08T21:00:00,QR
WAL_0837bddf4b,U_3e3bd413a7,SPEND,-1808.51,REST,12797.29,2026-06-12T01:00:00,QR
WAL_b2688bbc13,U_a2b74ea81b,LOAD,9759.16,CA,9759.16,2025-04-03T04:00:00,APP
WAL_94f2579025,U_a2b74ea81b,SPEND,-1252.95,CA,8506.21,2025-04-03T04:00:00,QR
WAL_5b35ac403e,U_a2b74ea81b,SPEND,-2215.44,CA,6290.77,2025-04-13T16:00:00,QR
WAL_de48637471,U_a2b74ea81b,SPEND,-1401.75,CA,4889.02,2025-04-03T15:00:00,QR
WAL_aaff27d030,U_a2b74ea81b,SPEND,-3896.76,CA,992.26,2025-04-03T21:00:00,QR
WAL_2d3dcea988,U_a2b74ea81b,SPEND,-1641.2,CA,-648.94,2025-04-15T07:00:00,QR
WAL_277d6f9e48,U_a2b74ea81b,LOAD,5251.57,CA,5251.57,2025-12-17T14:00:00,APP
WAL_7da43805a7,U_a2b74ea81b,SPEND,-1909.73,CA,3341.84,2025-12-17T14:00:00,QR
WAL_33e9665ba3,U_a2b74ea81b,SPEND,-1458.75,CA,1883.09,2025-12-23T22:00:00,QR
WAL_cf8b13dc0a,U_a2b74ea81b,SPEND,-1754.56,CA,128.53,2025-12-12T23:00:00,QR
WAL_79c9c55cf0,U_a2b74ea81b,SPEND,-1216.88,CA,-1088.35,2025-12-19T16:00:00,QR
WAL_73930693ac,U_3dd59127a0,LOAD,17567.36,REST,17567.36,2025-12-06T00:00:00,APP
WAL_0bdd894c67,U_3dd59127a0,SPEND,-1075.84,REST,16491.52,2025-12-06T00:00:00,QR
WAL_b371ae3440,U_3dd59127a0,SPEND,-1418.17,REST,15073.35,2025-12-11T04:00:00,QR
WAL_71b65e4599,U_3dd59127a0,SPEND,-1450.93,REST,13622.42,2025-12-08T22:00:00,QR
WAL_d187c2f6b4,U_3dd59127a0,SPEND,-915.11,REST,12707.31,2025-12-07T21:00:00,QR
WAL_24293e2e0f,U_3dd59127a0,SPEND,-1272.86,REST,11434.45,2025-12-12T09:00:00,QR
WAL_602bac581a,U_3dd59127a0,LOAD,5701.78,REST,5701.78,2025-03-17T19:00:00,APP
WAL_a7a6ec5572,U_3dd59127a0,SPEND,-4527.99,REST,1173.79,2025-03-17T19:00:00,QR
WAL_d16ebfe88d,U_3dd59127a0,SPEND,-505.63,REST,668.16,2025-03-11T21:00:00,QR
WAL_271184db5c,U_3dd59127a0,SPEND,-1776.33,REST,-1108.17,2025-03-21T20:00:00,QR
WAL_fa602526e8,U_3dd59127a0,LOAD,16394.69,REST,16394.69,2026-02-05T02:00:00,APP
WAL_82fb5fe25f,U_3dd59127a0,SPEND,-3322.19,REST,13072.5,2026-02-05T02:00:00,QR
WAL_a21d874f7b,U_3dd59127a0,SPEND,-1185.71,REST,11886.79,2026-02-12T03:00:00,QR
WAL_f53a9ababe,U_3dd59127a0,SPEND,-1315.91,REST,10570.88,2026-02-07T19:00:00,QR
WAL_aa3797ad5f,U_3dd59127a0,LOAD,6172.94,REST,6172.94,2025-03-23T09:00:00,APP
WAL_18d3d34de7,U_3dd59127a0,SPEND,-1737.52,REST,4435.42,2025-03-23T09:00:00,QR
WAL_1de24b7b01,U_3dd59127a0,SPEND,-1934.26,REST,2501.16,2025-03-23T02:00:00,QR
WAL_4c88c670ed,U_3dd59127a0,SPEND,-3066.28,REST,-565.12,2025-03-13T06:00:00,QR
WAL_70fe929d29,U_3dd59127a0,LOAD,9605.51,REST,9040.39,2025-03-19T15:00:00,APP
WAL_4c4602dc73,U_3dd59127a0,SPEND,-2458.79,REST,6581.6,2025-03-19T15:00:00,QR
WAL_a23ca881c0,U_3dd59127a0,SPEND,-992.28,REST,5589.32,2025-03-20T22:00:00,QR
WAL_b7ebb19748,U_3dd59127a0,SPEND,-1870.9,REST,3718.42,2025-03-24T02:00:00,QR
WAL_c666a01e44,U_3dd59127a0,SPEND,-659.83,REST,3058.59,2025-03-13T03:00:00,QR
WAL_01c1a4a13c,U_a0c45eb123,LOAD,2633.21,LK,2633.21,2026-05-13T11:00:00,APP
WAL_c4b42619d7,U_a0c45eb123,SPEND,-1370.64,LK,1262.57,2026-05-13T11:00:00,QR
WAL_d7a5f930bb,U_a0c45eb123,SPEND,-854.08,LK,408.49,2026-05-12T12:00:00,QR
WAL_e589ff47cf,U_a0c45eb123,SPEND,-2512.07,LK,-2103.58,2026-05-13T06:00:00,QR
WAL_080f52d6c6,U_a0c45eb123,LOAD,21998.87,LK,19895.29,2026-05-14T07:00:00,APP
WAL_f029c158cc,U_a0c45eb123,SPEND,-1830.78,LK,18064.51,2026-05-14T07:00:00,QR
WAL_50ecd55b0c,U_a0c45eb123,SPEND,-2163.15,LK,15901.36,2026-05-15T21:00:00,QR
WAL_5f1016aaf7,U_a0c45eb123,SPEND,-1743.18,LK,14158.18,2026-05-13T09:00:00,QR
WAL_cb460e7168,U_9522a7f720,LOAD,4159.98,NP,4159.98,2025-10-10T00:00:00,APP
WAL_348c0a2bf7,U_9522a7f720,SPEND,-749.61,NP,3410.37,2025-10-10T00:00:00,QR
WAL_57db62101f,U_9522a7f720,SPEND,-3023.24,NP,387.13,2025-10-22T13:00:00,QR
WAL_f17e87f91b,U_9522a7f720,SPEND,-1598.44,NP,-1211.31,2025-10-22T18:00:00,QR
WAL_8049601e76,U_9522a7f720,LOAD,20812.2,NP,19600.89,2025-10-06T22:00:00,APP
WAL_c9f779ee0f,U_9522a7f720,SPEND,-958.51,NP,18642.38,2025-10-06T22:00:00,QR
WAL_472af853ad,U_9522a7f720,SPEND,-3237.08,NP,15405.3,2025-10-08T17:00:00,QR
WAL_2c7588fca2,U_9522a7f720,SPEND,-1492.96,NP,13912.34,2025-10-11T04:00:00,QR
WAL_57e4797bc6,U_9522a7f720,SPEND,-1307.81,NP,12604.53,2025-10-10T07:00:00,QR
WAL_8314356db2,U_34e3007c27,LOAD,8944.44,DE,8944.44,2025-05-25T10:00:00,APP
WAL_e7cc2b554c,U_34e3007c27,SPEND,-776.99,DE,8167.45,2025-05-25T10:00:00,QR
WAL_c6fc0bc42a,U_34e3007c27,SPEND,-1596.85,DE,6570.6,2025-05-26T14:00:00,QR
WAL_4a115b5513,U_34e3007c27,SPEND,-1646.72,DE,4923.88,2025-05-28T00:00:00,QR
WAL_57aa5033f0,U_34e3007c27,LOAD,20013.67,DE,20013.67,2024-08-29T15:00:00,APP
WAL_6aa649e737,U_34e3007c27,SPEND,-1588.32,DE,18425.35,2024-08-29T15:00:00,QR
WAL_58378910f3,U_34e3007c27,SPEND,-775.92,DE,17649.43,2024-08-23T18:00:00,QR
WAL_89e2890228,U_34e3007c27,SPEND,-3502.91,DE,14146.52,2024-08-28T10:00:00,QR
WAL_75d4c1e823,U_34e3007c27,SPEND,-957.0,DE,13189.52,2024-08-30T20:00:00,QR
WAL_20815aae0e,U_34e3007c27,SPEND,-1132.28,DE,12057.24,2024-09-02T18:00:00,QR
WAL_27d46ff320,U_34e3007c27,SPEND,-914.95,DE,11142.29,2024-09-03T01:00:00,QR
WAL_1fd2f9f755,U_34e3007c27,SPEND,-1506.04,DE,9636.25,2024-08-25T21:00:00,QR
WAL_a67a682782,U_34e3007c27,LOAD,9574.95,DE,9574.95,2025-04-09T12:00:00,APP
WAL_037e80b844,U_34e3007c27,SPEND,-5051.18,DE,4523.77,2025-04-12T08:00:00,QR
WAL_3b7c7ae2e2,U_34e3007c27,SPEND,-1040.14,DE,3483.63,2025-04-11T16:00:00,QR
WAL_c9489cc468,U_34e3007c27,SPEND,-886.23,DE,2597.4,2025-04-07T21:00:00,QR
WAL_9e0bd0fad3,U_34e3007c27,SPEND,-1266.4,DE,1331.0,2025-04-18T00:00:00,QR
WAL_f8cb7d7c56,U_34e3007c27,SPEND,-2219.52,DE,-888.52,2025-04-09T00:00:00,QR
WAL_173cb895cb,U_34e3007c27,LOAD,21466.26,DE,20577.73,2025-04-17T10:00:00,APP
WAL_371e22cc5b,U_eb47084dbd,LOAD,10870.8,GB,10870.8,2025-06-06T00:00:00,APP
WAL_a740818094,U_eb47084dbd,SPEND,-829.24,GB,10041.56,2025-06-06T00:00:00,QR
WAL_d43225048d,U_eb47084dbd,SPEND,-1702.4,GB,8339.16,2025-06-08T18:00:00,QR
WAL_c39839ab0d,U_eb47084dbd,SPEND,-1229.85,GB,7109.31,2025-06-06T06:00:00,QR
WAL_26c8b2aa09,U_eb47084dbd,SPEND,-633.27,GB,6476.04,2025-06-02T03:00:00,QR
WAL_68f5f481a2,U_eb47084dbd,SPEND,-719.23,GB,5756.81,2025-06-05T22:00:00,QR
WAL_0eb2a6ae6f,U_eb47084dbd,SPEND,-1584.43,GB,4172.38,2025-06-01T07:00:00,QR
WAL_7c3aa79025,U_eb47084dbd,SPEND,-1841.13,GB,2331.25,2025-05-22T12:00:00,QR
WAL_a4fafd0950,U_eb47084dbd,SPEND,-2272.9,GB,58.35,2025-05-31T00:00:00,QR
WAL_c8284785fe,U_2a33df6ef5,LOAD,17873.31,AE,17873.31,2026-03-12T16:00:00,APP
WAL_432d571597,U_2a33df6ef5,SPEND,-2668.13,AE,15205.18,2026-03-12T16:00:00,QR
WAL_15b746bf21,U_2a33df6ef5,SPEND,-1873.92,AE,13331.26,2026-03-10T17:00:00,QR
WAL_21897ef1d9,U_2a33df6ef5,SPEND,-3114.58,AE,10216.68,2026-03-12T03:00:00,QR
WAL_f2dab67f24,U_2a33df6ef5,SPEND,-813.69,AE,9402.99,2026-03-14T18:00:00,QR
WAL_1b500184e8,U_2a33df6ef5,SPEND,-1645.46,AE,7757.53,2026-03-11T04:00:00,QR
WAL_81b7b07e69,U_2a33df6ef5,SPEND,-4077.0,AE,3680.53,2026-03-13T18:00:00,QR
WAL_5ff6b944f1,U_2a33df6ef5,SPEND,-1504.47,AE,2176.06,2026-03-09T11:00:00,QR
WAL_33d8a11075,U_2a33df6ef5,SPEND,-2911.96,AE,-735.9,2026-03-14T13:00:00,QR
WAL_e3713fcd5e,U_2a33df6ef5,LOAD,14569.12,AE,14569.12,2025-03-09T12:00:00,APP
WAL_f90bd85434,U_2a33df6ef5,SPEND,-1714.59,AE,12854.53,2025-02-27T10:00:00,QR
WAL_fb5bd9fae7,U_2a33df6ef5,LOAD,9494.12,AE,9494.12,2025-10-14T09:00:00,APP
WAL_5d0d024462,U_2a33df6ef5,SPEND,-921.51,AE,8572.61,2025-10-14T09:00:00,QR
WAL_58d64f91f4,U_2a33df6ef5,SPEND,-1581.26,AE,6991.35,2025-10-25T19:00:00,QR
WAL_bea6d95524,U_2a33df6ef5,SPEND,-2495.44,AE,4495.91,2025-10-14T02:00:00,QR
WAL_9084632b44,U_2a33df6ef5,SPEND,-1420.51,AE,3075.4,2025-10-17T07:00:00,QR
WAL_65893f3364,U_2a33df6ef5,SPEND,-2214.88,AE,860.52,2025-10-17T23:00:00,QR
WAL_0920c6be81,U_2a33df6ef5,SPEND,-1632.15,AE,-771.63,2025-10-18T20:00:00,QR
WAL_15151f9548,U_2a33df6ef5,LOAD,2343.92,AE,1572.29,2025-10-20T12:00:00,APP
WAL_3de0df8a6e,U_2a33df6ef5,SPEND,-1066.97,AE,505.32,2025-10-20T12:00:00,QR
WAL_4c5f5666f1,U_2a33df6ef5,SPEND,-532.76,AE,-27.44,2025-10-20T20:00:00,QR
WAL_cd77a813d3,U_2a33df6ef5,LOAD,21103.04,AE,21075.6,2025-10-17T10:00:00,APP
WAL_565e654804,U_2a33df6ef5,SPEND,-525.56,AE,20550.04,2025-10-17T10:00:00,QR
WAL_793d7c4769,U_2a33df6ef5,SPEND,-536.63,AE,20013.41,2025-10-24T17:00:00,QR
WAL_61dc12c4b3,U_2a33df6ef5,SPEND,-1380.85,AE,18632.56,2025-10-19T03:00:00,QR
WAL_be62b86588,U_2a33df6ef5,SPEND,-1460.25,AE,17172.31,2025-10-19T11:00:00,QR
WAL_2cbc4510a9,U_f6c5e2c929,LOAD,5954.08,AE,5954.08,2025-10-20T05:00:00,APP
WAL_77e6088361,U_f6c5e2c929,SPEND,-2115.66,AE,3838.42,2025-10-20T05:00:00,QR
WAL_fec5f79a37,U_f6c5e2c929,SPEND,-1212.67,AE,2625.75,2025-10-30T16:00:00,QR
WAL_ee18cb93f3,U_f6c5e2c929,SPEND,-1181.46,AE,1444.29,2025-11-01T21:00:00,QR
WAL_8ccf4dd731,U_f6c5e2c929,SPEND,-1076.62,AE,367.67,2025-10-24T09:00:00,QR
WAL_af49f311ee,U_f6c5e2c929,SPEND,-1656.14,AE,-1288.47,2025-11-06T21:00:00,QR
WAL_c15fa1c645,U_efbed224b7,LOAD,8566.24,FR,8566.24,2025-05-14T19:00:00,APP
WAL_1b67d521c2,U_efbed224b7,SPEND,-1399.98,FR,7166.26,2025-05-14T19:00:00,QR
WAL_2ff7870045,U_efbed224b7,SPEND,-2764.65,FR,4401.61,2025-05-11T03:00:00,QR
WAL_25654e8f9a,U_efbed224b7,SPEND,-797.35,FR,3604.26,2025-05-11T20:00:00,QR
WAL_14ff834877,U_efbed224b7,SPEND,-780.75,FR,2823.51,2025-05-05T18:00:00,QR
WAL_1c9f37e4b3,U_efbed224b7,SPEND,-1067.65,FR,1755.86,2025-05-12T09:00:00,QR
WAL_93e3b8afd4,U_7332ad293e,LOAD,17626.74,CA,17626.74,2025-06-15T11:00:00,APP
WAL_b24daa36af,U_7332ad293e,SPEND,-953.31,CA,16673.43,2025-06-15T11:00:00,QR
WAL_4f4a356491,U_7332ad293e,SPEND,-1313.06,CA,15360.37,2025-06-16T19:00:00,QR
WAL_25f4f140a4,U_7332ad293e,SPEND,-1443.96,CA,13916.41,2025-06-16T21:00:00,QR
WAL_1bafba4712,U_7332ad293e,SPEND,-2873.98,CA,11042.43,2025-06-16T07:00:00,QR
WAL_622286cb65,U_7332ad293e,SPEND,-1286.34,CA,9756.09,2025-06-15T19:00:00,QR
WAL_baa9c3ba14,U_7332ad293e,SPEND,-1839.83,CA,7916.26,2025-06-17T23:00:00,QR
WAL_33132b4b4c,U_7332ad293e,SPEND,-1624.37,CA,6291.89,2025-06-16T14:00:00,QR
WAL_82cd4cb48c,U_7332ad293e,SPEND,-1732.13,CA,4559.76,2025-06-15T11:00:00,QR
WAL_1038663578,U_7332ad293e,SPEND,-816.84,CA,3742.92,2025-06-17T17:00:00,QR
WAL_f227a199d9,U_7332ad293e,SPEND,-746.85,CA,2996.07,2025-06-15T19:00:00,QR
WAL_f2f17d410e,U_7332ad293e,SPEND,-1430.63,CA,1565.44,2025-06-16T07:00:00,QR
WAL_6103acda2c,U_7332ad293e,SPEND,-874.04,CA,691.4,2025-06-16T08:00:00,QR
WAL_7c6b53d98f,U_7088e31f55,LOAD,7867.6,MY,7867.6,2025-03-18T21:00:00,APP
WAL_1b1b2a5e43,U_7088e31f55,SPEND,-1739.13,MY,6128.47,2025-03-18T21:00:00,QR
WAL_b64332d848,U_7088e31f55,SPEND,-1565.59,MY,4562.88,2025-03-13T10:00:00,QR
WAL_bb65ec41ab,U_7088e31f55,SPEND,-1242.96,MY,3319.92,2025-03-10T06:00:00,QR
WAL_92deae5170,U_7088e31f55,SPEND,-1302.06,MY,2017.86,2025-03-17T14:00:00,QR
WAL_8896f55bb5,U_7088e31f55,SPEND,-2069.36,MY,-51.5,2025-03-08T10:00:00,QR
WAL_6dc87eee10,U_7088e31f55,LOAD,15484.91,MY,15484.91,2025-01-25T02:00:00,APP
WAL_8261dcc18b,U_7088e31f55,SPEND,-1907.7,MY,13577.21,2025-01-25T02:00:00,QR
