nba_event_id,user_id,attempt_id,trigger_id,action_id,channel,decision_ts,latency_ms,arbitration_winner,suppressed_reason,delivered,rendered_by_psp,cost_inr,acted_on
NBA_5efdfe10fe,U_e5e6a9ad66,ATT_5ea6ad8eee,INTL_TOGGLE_OFF,ACT_O-3,IN_FLOW,2025-05-26T04:00:00,24.4,ACT_O-3,SLEEPING_DOG,True,True,0.0,False
NBA_11fafcdefd,U_1ac216b11d,ATT_4cc8773411,USER_ABANDON_FX,ACT_O-1,APP_PUSH,2026-03-25T08:00:00,9.6,ACT_O-1,SLEEPING_DOG,True,True,0.02,False
NBA_36c86cd542,U_1ac216b11d,ATT_4184368dcd,MERCHANT_ABANDON,ACT_O-1,IN_FLOW,2026-03-31T01:00:00,46.6,ACT_O-1,SLEEPING_DOG,True,True,0.0,False
NBA_aa11a078b2,U_baad3c2af9,ATT_564eafbf56,INTL_TOGGLE_OFF,ACT_O-2,SMS,2026-06-29T03:00:00,30.9,ACT_O-2,SLEEPING_DOG,False,False,0.18,False
NBA_7b0862af77,U_baad3c2af9,ATT_8ce1a104c7,INTL_TOGGLE_OFF,ACT_O-2,APP_PUSH,2026-07-04T04:00:00,122.6,ACT_O-2,SLEEPING_DOG,True,True,0.02,False
NBA_569c221c20,U_baad3c2af9,ATT_b18da4eee0,INTL_TOGGLE_OFF,ACT_O-2,SMS,2026-07-03T06:00:00,97.8,ACT_O-2,,True,True,0.18,True
NBA_432c0b5c78,U_baad3c2af9,ATT_fd47dcd2f0,MERCHANT_ABANDON,ACT_O-2,WA_UTILITY,2026-07-02T06:00:00,70.6,ACT_O-2,SLEEPING_DOG,True,True,0.13,False
NBA_bdb76e3468,U_baad3c2af9,ATT_07dadf4f6d,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2026-03-28T00:00:00,12.2,ACT_O-2,SLEEPING_DOG,True,False,0.0,False
NBA_ac2807ef1f,U_baad3c2af9,ATT_8438a44894,INTL_TOGGLE_OFF,ACT_O-2,APP_PUSH,2025-11-07T22:00:00,134.9,ACT_O-2,SLEEPING_DOG,True,True,0.02,False
NBA_319da1a58f,U_baad3c2af9,ATT_b300d13f64,USER_ABANDON_FX,ACT_O-2,IN_FLOW,2025-11-10T10:00:00,28.9,ACT_O-2,SLEEPING_DOG,False,False,0.0,False
NBA_9d28bd0266,U_baad3c2af9,ATT_328be931f5,LRS_LIMIT_EXCEEDED,ACT_O-2,IN_FLOW,2025-11-06T05:00:00,43.0,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_8e69483c8d,U_baad3c2af9,ATT_7adbf707b6,MERCHANT_ABANDON,ACT_O-2,IN_FLOW,2025-11-13T11:00:00,45.7,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_6eb276cc6b,U_baad3c2af9,ATT_2522e56767,INTL_TOGGLE_OFF,ACT_O-2,SMS,2025-04-25T23:00:00,7.2,ACT_O-2,SLEEPING_DOG,True,True,0.18,False
NBA_7dadb84441,U_baad3c2af9,ATT_3a746693b2,MERCHANT_ABANDON,ACT_O-2,APP_PUSH,2025-04-23T00:00:00,58.0,ACT_O-2,SLEEPING_DOG,True,True,0.02,False
NBA_c0686db7ff,U_baad3c2af9,ATT_3ad48ea134,QR_FORMAT_UNSUPPORTED,ACT_O-2,WA_UTILITY,2025-04-23T07:00:00,73.3,ACT_O-2,SLEEPING_DOG,True,True,0.13,False
NBA_f573e77b40,U_aee726623f,ATT_0a15d2c55b,MERCHANT_ABANDON,ACT_O-3,IN_FLOW,2026-06-14T15:00:00,39.7,ACT_O-3,,True,True,0.0,True
NBA_d8cae293b1,U_aee726623f,ATT_70aac3dcf1,PROACTIVE,ACT_O-3,APP_PUSH,2025-02-22T11:00:00,32.8,ACT_O-3,,True,True,0.02,True
NBA_e69e92e065,U_ad71a24056,ATT_9771b1344a,MERCHANT_ABANDON,ACT_O-2,IN_FLOW,2025-05-23T09:00:00,60.9,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_3485ed1469,U_ad71a24056,ATT_ccb51eb55d,INTL_TOGGLE_OFF,ACT_O-2,APP_PUSH,2025-05-17T18:00:00,44.0,ACT_O-2,SLEEPING_DOG,True,True,0.02,False
NBA_cb00e824f4,U_ad71a24056,ATT_41e8d2dfd4,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2025-05-20T15:00:00,38.7,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_e9ce329f26,U_ad71a24056,ATT_38baca0d03,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2024-10-23T16:00:00,44.8,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_c676f887d9,U_ad71a24056,ATT_f8c7a10b99,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2024-10-23T20:00:00,90.1,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_4cce6cfb13,U_ad71a24056,ATT_4716a8153d,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2024-10-21T17:00:00,46.8,ACT_O-2,SLEEPING_DOG,True,False,0.0,False
NBA_caf2576675,U_ad71a24056,ATT_715b925472,MERCHANT_ABANDON,ACT_O-2,APP_PUSH,2024-10-28T05:00:00,23.7,ACT_O-2,SLEEPING_DOG,True,True,0.02,False
NBA_ac1bfd4a29,U_ad71a24056,ATT_447f1eb485,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2024-10-22T17:00:00,79.4,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_a18a9245d0,U_ad71a24056,ATT_4b9b45a398,PROACTIVE,ACT_O-2,WA_UTILITY,2024-10-24T17:00:00,80.8,ACT_O-2,SLEEPING_DOG,True,True,0.13,False
NBA_e8d079f96a,U_ad71a24056,ATT_8242956d88,INTL_TOGGLE_OFF,ACT_O-2,WA_UTILITY,2025-01-11T09:00:00,37.8,ACT_O-2,SLEEPING_DOG,True,True,0.13,False
NBA_27569d1fb8,U_ad71a24056,ATT_c07c53e369,INTL_TOGGLE_OFF,ACT_O-2,APP_PUSH,2025-01-09T11:00:00,3.0,ACT_O-2,SLEEPING_DOG,True,True,0.02,False
NBA_a6db7f7266,U_ad71a24056,ATT_c4bee701d2,RISK_BLOCK,ACT_O-2,IN_FLOW,2025-01-09T01:00:00,25.6,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_0fa40d51be,U_ad71a24056,ATT_2dbe05d129,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2025-01-11T10:00:00,28.4,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_f0e47a9273,U_ad71a24056,ATT_7a6da3e041,MERCHANT_ABANDON,ACT_O-2,APP_PUSH,2025-01-12T17:00:00,42.9,ACT_O-2,SLEEPING_DOG,True,True,0.02,False
NBA_cf6bbbbf78,U_630ad5817c,ATT_8a70b15174,MERCHANT_ABANDON,ACT_O-5,SMS,2026-02-17T09:00:00,24.5,ACT_O-5,SLEEPING_DOG,True,True,0.18,False
NBA_c06ee8e89a,U_c1be4b15e7,ATT_b1d07d30f3,MERCHANT_ABANDON,ACT_O-1,WA_MARKETING,2025-07-19T15:00:00,100.8,ACT_O-1,,True,True,0.75,False
NBA_f6487ce61c,U_c1be4b15e7,ATT_f1e90e574e,MERCHANT_ABANDON,ACT_O-1,APP_PUSH,2025-07-12T18:00:00,72.9,ACT_O-1,,True,True,0.02,True
NBA_13f3ea3186,U_d906067867,ATT_178effe57f,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2026-03-06T04:00:00,67.2,ACT_O-5,SLEEPING_DOG,True,True,0.0,False
NBA_be6e4a1735,U_d906067867,ATT_40e24ef402,USER_ABANDON_FX,ACT_O-5,WA_MARKETING,2026-03-08T20:00:00,15.3,ACT_O-5,SLEEPING_DOG,True,True,0.75,False
NBA_c93ec8d621,U_d906067867,ATT_23318edf4e,TECH_DECLINE,ACT_O-5,IN_FLOW,2026-03-13T00:00:00,65.8,ACT_O-5,SLEEPING_DOG,True,True,0.0,False
NBA_08137e19ad,U_d906067867,ATT_37e7d6d972,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2025-05-29T10:00:00,5.4,ACT_O-5,SLEEPING_DOG,True,True,0.0,False
NBA_b643e4280e,U_d906067867,ATT_c0b0931907,QR_FORMAT_UNSUPPORTED,ACT_O-5,WA_MARKETING,2025-05-29T15:00:00,26.7,ACT_O-5,SLEEPING_DOG,True,True,0.75,False
NBA_59a16ad45f,U_d906067867,ATT_ee9415384a,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2025-05-01T05:00:00,25.7,ACT_O-5,,True,True,0.0,False
NBA_4bf25eb323,U_d906067867,ATT_90fd6d5b5c,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2025-04-28T00:00:00,109.2,ACT_O-5,SLEEPING_DOG,True,True,0.0,False
NBA_12f50ae588,U_d906067867,ATT_0fa23ec391,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2025-04-26T00:00:00,45.1,ACT_O-5,SLEEPING_DOG,True,True,0.0,False
NBA_2e30d31139,U_d906067867,ATT_1fdd9568b2,MERCHANT_ABANDON,ACT_O-5,WA_UTILITY,2025-05-07T03:00:00,94.8,ACT_O-5,,True,True,0.13,True
NBA_9a9c777f8e,U_d906067867,ATT_8447dabade,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2025-05-03T01:00:00,198.3,ACT_O-5,SLEEPING_DOG,True,True,0.0,False
NBA_884aef78d1,U_d906067867,ATT_fa23e7adf9,USER_ABANDON_FX,ACT_O-5,IN_FLOW,2025-01-25T19:00:00,5.2,ACT_O-5,SLEEPING_DOG,True,True,0.0,False
NBA_f20bbfefbe,U_d906067867,ATT_07c4446f41,PROACTIVE,ACT_O-5,APP_PUSH,2025-01-24T23:00:00,42.2,ACT_O-5,SLEEPING_DOG,True,True,0.02,False
NBA_b88503718a,U_d906067867,ATT_2ea4e22011,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2025-01-25T01:00:00,69.8,ACT_O-5,SLEEPING_DOG,True,True,0.0,False
NBA_67f0fecad5,U_d906067867,ATT_b8d993f759,MERCHANT_ABANDON,ACT_O-5,APP_PUSH,2025-01-26T08:00:00,46.5,ACT_O-5,SLEEPING_DOG,True,True,0.02,False
NBA_8f243bd903,U_d906067867,ATT_eca80e17bd,USER_ABANDON_FX,ACT_O-5,APP_PUSH,2025-01-27T10:00:00,30.4,ACT_O-5,SLEEPING_DOG,True,True,0.02,False
NBA_8e9e1e1909,U_d906067867,ATT_856278d0e8,PROACTIVE,ACT_O-5,WA_UTILITY,2025-01-27T23:00:00,60.7,ACT_O-5,SLEEPING_DOG,True,True,0.13,False
NBA_c8f33048ab,U_d906067867,ATT_34e2fdc4e0,QR_FORMAT_UNSUPPORTED,ACT_O-5,IN_FLOW,2025-07-19T01:00:00,36.8,ACT_O-5,SLEEPING_DOG,True,True,0.0,True
NBA_71eafbcb2d,U_d906067867,ATT_6daf455c61,RISK_BLOCK,ACT_O-5,APP_PUSH,2025-07-16T00:00:00,116.2,ACT_O-5,SLEEPING_DOG,True,False,0.02,False
NBA_08b526668a,U_d906067867,ATT_d64719ca85,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2025-07-22T00:00:00,19.8,ACT_O-5,SLEEPING_DOG,True,True,0.0,False
NBA_4af0ab5791,U_d906067867,ATT_764706a88a,RISK_BLOCK,ACT_O-5,SMS,2025-07-17T02:00:00,56.7,ACT_O-5,SLEEPING_DOG,True,True,0.18,False
NBA_309b186e22,U_47156a783e,ATT_769f83bc28,QR_FORMAT_UNSUPPORTED,ACT_O-1,WA_UTILITY,2025-04-10T13:00:00,2.1,ACT_O-1,,True,True,0.13,False
NBA_ee395585ab,U_47156a783e,ATT_0a4fb8db99,MERCHANT_ABANDON,ACT_O-1,WA_UTILITY,2026-01-17T01:00:00,140.6,ACT_O-1,,True,True,0.13,False
NBA_922a077b1d,U_28a245e63b,ATT_ae95cbabbb,INTL_TOGGLE_OFF,ACT_O-2,WA_UTILITY,2024-08-22T06:00:00,27.1,ACT_O-2,,True,True,0.13,True
NBA_addc6d2df5,U_28a245e63b,ATT_cec1c23a81,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2024-08-21T08:00:00,44.4,ACT_O-2,,True,True,0.0,True
NBA_abe2f75e39,U_28a245e63b,ATT_a11c771d2f,MERCHANT_ABANDON,ACT_O-2,IN_FLOW,2026-04-23T12:00:00,35.0,ACT_O-2,,True,True,0.0,True
NBA_8ebd40f29c,U_28a245e63b,ATT_af3480ba86,USER_ABANDON_FX,ACT_O-2,IN_FLOW,2026-04-22T05:00:00,33.0,ACT_O-2,,True,True,0.0,False
NBA_ac80bcb66e,U_28a245e63b,ATT_462509e17c,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2026-04-20T20:00:00,68.3,ACT_O-2,,True,True,0.0,False
NBA_93e2fc9a17,U_28a245e63b,ATT_07f02aecc8,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2026-04-25T16:00:00,12.4,ACT_O-2,,True,True,0.0,False
NBA_9f7157966a,U_28a245e63b,ATT_e1bbd47e07,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2026-06-13T12:00:00,194.5,ACT_O-2,,True,True,0.0,False
NBA_bcb282aaf6,U_28a245e63b,ATT_3668860040,MERCHANT_ABANDON,ACT_O-2,APP_PUSH,2026-06-12T01:00:00,75.2,ACT_O-2,,True,True,0.02,False
NBA_bdbeacf0bc,U_28a245e63b,ATT_8a32d00325,QR_FORMAT_UNSUPPORTED,ACT_O-2,APP_PUSH,2026-06-13T08:00:00,14.9,ACT_O-2,,True,True,0.02,False
NBA_283e64e8d2,U_28a245e63b,ATT_98145570d4,USER_ABANDON_FX,ACT_O-2,IN_FLOW,2026-06-13T12:00:00,83.8,ACT_O-2,,True,True,0.0,False
NBA_b7e64cb522,U_28a245e63b,ATT_410beddf0e,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2026-06-15T12:00:00,60.8,ACT_O-2,,True,False,0.0,False
NBA_9f2625703f,U_28a245e63b,ATT_9d75a7fecd,MERCHANT_ABANDON,ACT_O-2,WA_MARKETING,2026-06-14T07:00:00,59.5,ACT_O-2,,False,False,0.75,False
NBA_87d5c5362e,U_28a245e63b,ATT_ccb83decb8,QR_FORMAT_UNSUPPORTED,ACT_O-2,IN_FLOW,2026-06-17T03:00:00,42.6,ACT_O-2,,True,True,0.0,False
NBA_0ff1540146,U_28a245e63b,ATT_742145ce3d,PROACTIVE,ACT_O-2,IN_FLOW,2026-06-13T05:00:00,98.1,ACT_O-2,,True,True,0.0,True
NBA_23ad1030f3,U_31b29bb935,ATT_bf550794d0,MERCHANT_ABANDON,ACT_O-2,IN_FLOW,2025-05-20T05:00:00,32.4,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_e883623c5e,U_31b29bb935,ATT_18770f1bfc,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2025-05-20T07:00:00,31.0,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_cdfbf40748,U_31b29bb935,ATT_7d4d814fe2,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2025-05-22T14:00:00,40.6,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_603b32bc5c,U_d458aa6986,ATT_dfa6e3424c,INTL_TOGGLE_OFF,ACT_O-3,IN_FLOW,2025-10-04T11:00:00,42.3,ACT_O-3,,True,True,0.0,True
NBA_74fb738327,U_d458aa6986,ATT_161d9062b6,MERCHANT_ABANDON,ACT_O-3,WA_UTILITY,2025-09-27T07:00:00,79.4,ACT_O-3,,True,True,0.13,False
NBA_c8d3387865,U_d458aa6986,ATT_9bfe92de16,USER_ABANDON_FX,ACT_O-3,IN_FLOW,2025-09-28T16:00:00,32.3,ACT_O-3,,True,True,0.0,True
NBA_bfb059f90e,U_d458aa6986,ATT_0249556ae3,INTL_TOGGLE_OFF,ACT_O-3,IN_FLOW,2025-09-28T16:00:00,47.1,ACT_O-3,,True,True,0.0,False
NBA_8d8d2e44da,U_d458aa6986,ATT_101f863203,MERCHANT_ABANDON,ACT_O-3,APP_PUSH,2025-09-26T06:00:00,96.9,ACT_O-3,,True,True,0.02,False
NBA_ef770c1824,U_d458aa6986,ATT_26f3d19a30,QR_FORMAT_UNSUPPORTED,ACT_O-3,IN_FLOW,2025-09-25T20:00:00,21.2,ACT_O-3,,True,True,0.0,True
NBA_c67f759293,U_d458aa6986,ATT_fd64d60bd9,INTL_TOGGLE_OFF,ACT_O-3,IN_FLOW,2025-09-25T21:00:00,57.5,ACT_O-3,,True,False,0.0,True
NBA_08ce50ded0,U_d458aa6986,ATT_0c5c4e7f05,PROACTIVE,ACT_O-3,APP_PUSH,2025-09-24T08:00:00,114.2,ACT_O-3,,True,True,0.02,True
NBA_709378e922,U_d458aa6986,ATT_dcff48f41a,MERCHANT_ABANDON,ACT_O-3,WA_UTILITY,2025-09-25T00:00:00,77.7,ACT_O-3,,True,True,0.13,False
NBA_365489ea42,U_e95b5f7b2a,ATT_cffe8d2708,INTL_TOGGLE_OFF,ACT_O-3,APP_PUSH,2026-07-01T05:00:00,148.3,ACT_O-3,,True,True,0.02,False
NBA_5425390d86,U_e95b5f7b2a,ATT_5729fca55e,MERCHANT_ABANDON,ACT_O-3,IN_FLOW,2026-05-04T05:00:00,22.8,ACT_O-3,,True,True,0.0,False
NBA_6f36f8e31f,U_e95b5f7b2a,ATT_f098a8f065,MERCHANT_ABANDON,ACT_O-3,SMS,2026-05-06T02:00:00,16.4,ACT_O-3,,True,True,0.18,False
NBA_0017a7aa25,U_3244b30a06,ATT_88266262af,MERCHANT_ABANDON,ACT_O-2,APP_PUSH,2025-05-01T05:00:00,71.8,ACT_O-2,SLEEPING_DOG,True,True,0.02,False
NBA_ad80c75087,U_3244b30a06,ATT_179a7227cb,USER_ABANDON_FX,ACT_O-2,WA_UTILITY,2025-04-27T08:00:00,57.3,ACT_O-2,SLEEPING_DOG,True,True,0.13,False
NBA_2b9cb1becf,U_3244b30a06,ATT_f14cde6fa2,MERCHANT_ABANDON,ACT_O-2,IN_FLOW,2025-08-18T10:00:00,39.8,ACT_O-2,SLEEPING_DOG,True,False,0.0,False
NBA_cc20035614,U_3244b30a06,ATT_9b42648ea2,QR_FORMAT_UNSUPPORTED,ACT_O-2,IN_FLOW,2025-08-14T18:00:00,80.4,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_3abba0f4dd,U_3244b30a06,ATT_1008ff831d,QR_FORMAT_UNSUPPORTED,ACT_O-2,WA_UTILITY,2025-08-18T09:00:00,64.1,ACT_O-2,SLEEPING_DOG,True,False,0.13,False
NBA_a134f1ba95,U_3244b30a06,ATT_c677fc370d,QR_FORMAT_UNSUPPORTED,ACT_O-2,IN_FLOW,2025-08-16T13:00:00,40.9,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_fc1c337832,U_5dc7f0fae1,ATT_3e827e087c,USER_ABANDON_FX,ACT_O-3,IN_FLOW,2026-05-16T03:00:00,154.7,ACT_O-3,SLEEPING_DOG,True,True,0.0,False
NBA_2c3694938a,U_5dc7f0fae1,ATT_d2047d3a20,MERCHANT_ABANDON,ACT_O-3,WA_MARKETING,2026-05-15T00:00:00,22.9,ACT_O-3,SLEEPING_DOG,True,True,0.75,False
NBA_a80c545c0c,U_5dc7f0fae1,ATT_af303d501c,PROACTIVE,ACT_O-3,IN_FLOW,2026-05-18T18:00:00,17.9,ACT_O-3,SLEEPING_DOG,False,False,0.0,False
NBA_4a3607b282,U_5dc7f0fae1,ATT_d8499bf5e9,MERCHANT_ABANDON,ACT_O-3,IN_FLOW,2026-05-21T15:00:00,62.7,ACT_O-3,,True,True,0.0,False
NBA_d31b07442b,U_5dc7f0fae1,ATT_2adc6272f6,LIMIT_EXCEEDED,ACT_O-3,WA_MARKETING,2026-05-20T14:00:00,22.3,ACT_O-3,SLEEPING_DOG,True,True,0.75,False
NBA_b64a331f1d,U_d507c95bd3,ATT_3c6935aa19,PROACTIVE,ACT_O-2,IN_FLOW,2026-07-04T04:00:00,54.0,ACT_O-2,,True,True,0.0,False
NBA_998be0b67e,U_d507c95bd3,ATT_0ef0b439da,INTL_TOGGLE_OFF,ACT_O-2,APP_PUSH,2026-07-03T12:00:00,25.3,ACT_O-2,,True,False,0.02,True
NBA_db21e1c322,U_d507c95bd3,ATT_59225eb893,PROACTIVE,ACT_O-2,IN_FLOW,2026-07-05T19:00:00,103.1,ACT_O-2,,True,True,0.0,False
NBA_9579f3456b,U_d507c95bd3,ATT_9a4875169a,MERCHANT_ABANDON,ACT_O-2,IN_FLOW,2026-07-06T15:00:00,82.9,ACT_O-2,,True,False,0.0,False
NBA_0b76efec5a,U_d507c95bd3,ATT_c310fdc2bb,MERCHANT_ABANDON,ACT_O-2,APP_PUSH,2026-07-10T14:00:00,24.9,ACT_O-2,,True,True,0.02,True
NBA_10cbcf7ea5,U_d507c95bd3,ATT_aad305670d,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2025-06-04T08:00:00,38.9,ACT_O-2,,True,False,0.0,False
NBA_5c69ddb9ee,U_d507c95bd3,ATT_fdce0bb124,INTL_TOGGLE_OFF,ACT_O-2,SMS,2025-06-02T05:00:00,48.0,ACT_O-2,,True,True,0.18,False
NBA_42db0c65d3,U_d962412ca8,ATT_834fb5f6d1,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2025-04-21T04:00:00,64.6,ACT_O-5,,True,True,0.0,False
NBA_f40833bf19,U_d962412ca8,ATT_3cdb5de9ec,INTL_TOGGLE_OFF,ACT_O-5,IN_FLOW,2025-04-20T12:00:00,62.0,ACT_O-5,,True,True,0.0,False
NBA_ea9b60c74f,U_d962412ca8,ATT_492560947f,INTL_TOGGLE_OFF,ACT_O-5,IN_FLOW,2024-10-09T04:00:00,43.3,ACT_O-5,,True,True,0.0,False
NBA_f276081555,U_0759548b57,ATT_c5f887de3e,INTL_TOGGLE_OFF,ACT_O-2,SMS,2026-04-08T01:00:00,22.4,ACT_O-2,SLEEPING_DOG,True,True,0.18,False
NBA_fa05287217,U_0759548b57,ATT_aa5d520b35,INTL_TOGGLE_OFF,ACT_O-2,APP_PUSH,2026-04-08T22:00:00,60.4,ACT_O-2,SLEEPING_DOG,True,True,0.02,False
NBA_56e149c393,U_0759548b57,ATT_151386c2a9,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2026-04-06T19:00:00,11.3,ACT_O-2,,True,True,0.0,False
NBA_552000fdfb,U_0759548b57,ATT_7bc7195eb2,PROACTIVE,ACT_O-2,IN_FLOW,2026-04-07T12:00:00,97.3,ACT_O-2,SLEEPING_DOG,True,False,0.0,False
NBA_8937789dd5,U_3004b8c7ce,ATT_b5a61e194c,MERCHANT_ABANDON,ACT_O-1,IN_FLOW,2024-12-14T09:00:00,28.6,ACT_O-1,SLEEPING_DOG,True,True,0.0,False
NBA_305561b3e9,U_3004b8c7ce,ATT_f320933316,USER_ABANDON_FX,ACT_O-1,APP_PUSH,2024-12-12T21:00:00,147.7,ACT_O-1,SLEEPING_DOG,True,True,0.02,False
NBA_0de9e94eb2,U_3004b8c7ce,ATT_2b9e571cfd,PROACTIVE,ACT_O-1,APP_PUSH,2024-12-12T17:00:00,38.3,ACT_O-1,SLEEPING_DOG,True,False,0.02,False
NBA_f755172264,U_3004b8c7ce,ATT_558f78bb11,USER_ABANDON_FX,ACT_O-1,WA_UTILITY,2024-12-12T16:00:00,30.7,ACT_O-1,SLEEPING_DOG,True,True,0.13,False
NBA_2bdd6ac188,U_3004b8c7ce,ATT_07c590e061,LIMIT_EXCEEDED,ACT_O-1,WA_MARKETING,2024-12-10T14:00:00,77.4,ACT_O-1,SLEEPING_DOG,True,True,0.75,False
NBA_6e7a59fd36,U_3004b8c7ce,ATT_684c9db46b,MERCHANT_ABANDON,ACT_O-1,IN_FLOW,2024-12-08T03:00:00,79.5,ACT_O-1,SLEEPING_DOG,True,True,0.0,False
NBA_efa00d173f,U_3004b8c7ce,ATT_7edd2f65e9,USER_ABANDON_FX,ACT_O-1,IN_FLOW,2024-12-12T02:00:00,24.9,ACT_O-1,SLEEPING_DOG,True,True,0.0,False
NBA_3b35dd6a7d,U_3004b8c7ce,ATT_b73c19b177,TECH_DECLINE,ACT_O-1,IN_FLOW,2026-01-21T00:00:00,39.9,ACT_O-1,SLEEPING_DOG,True,True,0.0,False
NBA_3c6595e05d,U_3004b8c7ce,ATT_a7425faa97,PROACTIVE,ACT_O-1,WA_MARKETING,2026-01-22T17:00:00,36.6,ACT_O-1,SLEEPING_DOG,True,True,0.75,False
NBA_e5c3455fa6,U_f18af2ad07,ATT_320639b261,MERCHANT_ABANDON,ACT_O-5,APP_PUSH,2024-11-02T10:00:00,50.1,ACT_O-5,,True,True,0.02,False
NBA_648badfd97,U_f18af2ad07,ATT_97627d2859,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2024-10-31T17:00:00,58.6,ACT_O-5,,True,True,0.0,False
NBA_297038bf2d,U_f18af2ad07,ATT_436bb89c85,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2024-11-01T16:00:00,63.9,ACT_O-5,,True,True,0.0,False
NBA_e181a26899,U_f18af2ad07,ATT_b4e179bbe7,MERCHANT_ABANDON,ACT_O-5,APP_PUSH,2024-11-01T23:00:00,9.9,ACT_O-5,,True,True,0.02,True
NBA_6d9457a488,U_f18af2ad07,ATT_8b3d6fc74c,USER_ABANDON_FX,ACT_O-5,IN_FLOW,2024-10-30T19:00:00,39.4,ACT_O-5,,True,False,0.0,False
NBA_a22e62f9f7,U_f18af2ad07,ATT_14b2cf893a,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2024-10-29T02:00:00,53.5,ACT_O-5,,True,True,0.0,False
NBA_2db91e457d,U_6b76b4b20a,ATT_a969509b11,USER_ABANDON_FX,ACT_O-2,IN_FLOW,2025-04-08T18:00:00,67.3,ACT_O-2,,True,True,0.0,False
NBA_2ac6ec4ecc,U_6b76b4b20a,ATT_4ec9c6dd58,MERCHANT_ABANDON,ACT_O-2,APP_PUSH,2025-04-05T18:00:00,51.7,ACT_O-2,SLEEPING_DOG,True,True,0.02,False
NBA_e37ad2d85d,U_6b76b4b20a,ATT_6e23325b24,MERCHANT_ABANDON,ACT_O-2,IN_FLOW,2025-04-03T13:00:00,69.8,ACT_O-2,SLEEPING_DOG,False,False,0.0,False
NBA_f615607561,U_6b76b4b20a,ATT_9cdee157f8,MERCHANT_ABANDON,ACT_O-2,IN_FLOW,2025-04-01T15:00:00,49.7,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_66cf719e1e,U_6b76b4b20a,ATT_7a9023e609,QR_FORMAT_UNSUPPORTED,ACT_O-2,IN_FLOW,2025-03-30T09:00:00,70.1,ACT_O-2,,True,True,0.0,False
NBA_b6e5e6d3e8,U_6b76b4b20a,ATT_8dd31d1bba,LIMIT_EXCEEDED,ACT_O-2,APP_PUSH,2024-08-30T08:00:00,53.3,ACT_O-2,,True,True,0.02,False
NBA_ca504ec014,U_6b76b4b20a,ATT_7f2d5e4c6e,USER_ABANDON_FX,ACT_O-2,WA_UTILITY,2024-08-30T22:00:00,18.3,ACT_O-2,SLEEPING_DOG,True,True,0.13,False
NBA_6264e927a1,U_01f2255829,ATT_5a82e4f9ae,MERCHANT_ABANDON,ACT_O-4,APP_PUSH,2025-08-04T12:00:00,73.6,ACT_O-4,,True,True,0.02,False
NBA_cf2f4cdd0d,U_01f2255829,ATT_c47b97d963,INTL_TOGGLE_OFF,ACT_O-4,IN_FLOW,2025-08-05T02:00:00,25.8,ACT_O-4,,True,True,0.0,True
