trip_id,user_id,direction,corridor_pair,purpose,start_date,end_date,party_size,budget_inr,is_first_trip_to_corridor
TRIP_7faf971aa1,U_56da22a179,OUT,IN_AE,VFR,2025-01-16,2025-01-26,3,3040.0,True
TRIP_32e257f060,U_46eba05f62,OUT,IN_AE,MEDICAL,2025-12-02,2025-12-12,1,7683.0,True
TRIP_c84dcb3e54,U_46eba05f62,OUT,IN_AE,EDUCATION,2026-06-15,2026-06-19,1,9738.0,True
TRIP_af61a8714c,U_2870971475,OUT,OTHER_R2,EDUCATION,2025-06-22,2025-06-29,1,10404.0,True
TRIP_cee97dbfd2,U_e53511da3f,OUT,IN_NP,LEISURE,2024-09-09,2024-09-15,3,6997.0,True
TRIP_43ad603195,U_e53511da3f,OUT,IN_SG,BUSINESS,2025-10-23,2025-10-29,3,6954.0,True
TRIP_1d749ebc49,U_e7735de837,OUT,IN_NP,VFR,2025-04-18,2025-04-25,3,39613.0,True
TRIP_6c6e81d3af,U_f356cd73cf,OUT,IN_SG,EVENT,2026-01-20,2026-01-22,4,16736.0,True
TRIP_2f5b5b3418,U_f356cd73cf,OUT,IN_SG,LEISURE,2025-09-23,2025-10-03,4,27282.0,False
TRIP_c9139581ea,U_f356cd73cf,OUT,IN_FR,LEISURE,2026-03-10,2026-03-15,4,95189.0,True
TRIP_a760b3a7d7,U_f356cd73cf,OUT,IN_AE,LEISURE,2025-12-05,2025-12-12,1,17205.0,True
TRIP_20228f9787,U_f356cd73cf,OUT,OTHER_R2,PILGRIMAGE,2025-06-19,2025-06-27,3,34951.0,True
TRIP_7f39945cd5,U_afd4d4ad0c,OUT,IN_SG,MEDICAL,2025-08-19,2025-08-31,4,41897.0,True
TRIP_4f550540d4,U_bd0fa24bd1,OUT,IN_AE,LEISURE,2026-06-10,2026-06-14,3,39597.0,True
TRIP_c84dfda5a2,U_bd0fa24bd1,OUT,IN_SG,EDUCATION,2025-12-07,2025-12-09,3,4914.0,True
TRIP_1d4c829957,U_cfef73537c,OUT,OTHER_R2,LEISURE,2025-09-03,2025-09-05,3,30695.0,True
TRIP_b5923a149a,U_cfef73537c,OUT,IN_NP,VFR,2024-09-09,2024-09-11,2,2514.0,True
TRIP_d7527d1739,U_f3b489c3c2,OUT,OTHER_R2,PILGRIMAGE,2026-06-14,2026-06-18,3,18274.0,True
TRIP_5391e48476,U_1f9329919b,OUT,IN_AE,EDUCATION,2026-05-01,2026-05-14,2,9596.0,True
TRIP_4143130dc7,U_4a27c44fa1,OUT,IN_AE,MEDICAL,2026-06-12,2026-06-18,4,11410.0,True
TRIP_c805879c2b,U_5d0b8cdcb2,OUT,OTHER_R2,LEISURE,2025-04-09,2025-04-19,4,10544.0,True
TRIP_2418fd5ea1,U_5d0b8cdcb2,OUT,IN_KH,PILGRIMAGE,2026-06-25,2026-06-28,1,3998.0,True
TRIP_a239d77672,U_4d62f7c425,OUT,IN_AE,VFR,2024-12-21,2025-01-01,1,10666.0,True
TRIP_25f0857465,U_4d62f7c425,OUT,IN_BT,BUSINESS,2025-01-13,2025-01-23,3,17443.0,True
TRIP_2b76312900,U_4c50324d66,OUT,IN_AE,BUSINESS,2026-02-20,2026-02-27,3,17089.0,True
TRIP_be9df40210,U_9d0bb748d9,OUT,IN_MU,PILGRIMAGE,2026-07-11,2026-07-15,3,3430.0,True
TRIP_3c121f144d,U_99c3768377,OUT,IN_AE,LEISURE,2025-03-06,2025-03-10,1,20876.0,True
TRIP_7bc278f1f6,U_e88d598ede,OUT,OTHER_R2,LEISURE,2026-03-14,2026-03-16,1,9530.0,True
TRIP_b55f7391e4,U_e88d598ede,OUT,IN_LK,EDUCATION,2025-04-07,2025-04-18,2,10828.0,True
TRIP_7f34f9b4d6,U_9cdc2ddd7f,OUT,IN_AE,BUSINESS,2025-08-12,2025-08-17,3,6782.0,True
TRIP_c2cf526b7b,U_855e425040,OUT,IN_BT,BUSINESS,2025-02-10,2025-02-16,4,58640.0,True
TRIP_af03265a9b,U_dab9e438bc,OUT,IN_AE,EVENT,2024-11-07,2024-11-13,3,10561.0,True
TRIP_2d32606110,U_dab9e438bc,OUT,IN_AE,LEISURE,2025-11-28,2025-12-12,4,18864.0,False
TRIP_1966f145ca,U_dab9e438bc,OUT,IN_AE,VFR,2025-07-14,2025-07-24,2,3536.0,False
TRIP_fe73ccfc77,U_1f1ba2efc6,OUT,IN_NP,TRANSIT,2025-04-21,2025-04-24,3,30571.0,True
TRIP_71e240cb45,U_1f1ba2efc6,OUT,IN_AE,LEISURE,2026-04-14,2026-04-24,2,26177.0,True
TRIP_9b01a5c0f2,U_dbc46eb083,OUT,IN_MU,LEISURE,2024-12-22,2024-12-26,3,33951.0,True
TRIP_bb41c90a06,U_dbc46eb083,OUT,OTHER_R2,PILGRIMAGE,2026-03-16,2026-03-20,3,8008.0,True
TRIP_782227e243,U_dbc46eb083,OUT,IN_AE,VFR,2025-10-01,2025-10-07,3,17268.0,True
TRIP_e7d374a24a,U_432ab61c5a,OUT,IN_AE,EVENT,2024-09-15,2024-09-21,2,3619.0,True
TRIP_2183affc8f,U_432ab61c5a,OUT,IN_NP,BUSINESS,2025-06-13,2025-06-18,2,14917.0,True
TRIP_175a31b696,U_432ab61c5a,OUT,IN_QA,LEISURE,2025-11-07,2025-11-18,1,6593.0,True
TRIP_a649de0627,U_ed2fb93df1,OUT,IN_LK,EDUCATION,2026-03-05,2026-03-15,3,35131.0,True
TRIP_3e8740401f,U_e47646f74a,OUT,IN_AE,VFR,2025-09-16,2025-09-28,2,9768.0,True
TRIP_7415c91a51,U_e47646f74a,OUT,IN_AE,LEISURE,2024-12-08,2024-12-18,3,15202.0,True
TRIP_c8fa2079a6,U_e47646f74a,OUT,OTHER_R2,LEISURE,2024-08-16,2024-08-28,3,4472.0,True
TRIP_5212c886ae,U_e47646f74a,OUT,IN_AE,LEISURE,2026-05-18,2026-05-27,3,9787.0,False
TRIP_94594a6105,U_6797478266,OUT,IN_NP,LEISURE,2025-01-21,2025-01-31,2,16833.0,True
TRIP_1fd73c6685,U_6797478266,OUT,IN_SG,VFR,2026-06-03,2026-06-16,1,31005.0,True
TRIP_b7f7fd34de,U_6797478266,OUT,OTHER_R2,TRANSIT,2025-11-05,2025-11-07,1,4872.0,True
TRIP_cceada134c,U_07bf341506,OUT,IN_SG,MEDICAL,2026-01-24,2026-01-31,3,16149.0,True
TRIP_b0c94cb92c,U_51984d440b,OUT,IN_NP,BUSINESS,2025-08-06,2025-08-19,2,11769.0,True
TRIP_39925693b4,U_51984d440b,OUT,IN_QA,BUSINESS,2026-01-17,2026-01-21,3,18370.0,True
TRIP_68d059bcb6,U_fb0f1b2af4,OUT,IN_AE,LEISURE,2025-09-16,2025-09-24,4,11547.0,True
TRIP_878ad87dfb,U_bdee1b8856,OUT,IN_QA,LEISURE,2026-03-26,2026-04-07,3,8548.0,True
TRIP_da5f946538,U_a99aabaf35,OUT,IN_BT,VFR,2025-10-13,2025-10-26,3,33030.0,True
TRIP_3e676f5c3d,U_91e8d0de7d,OUT,OTHER_R2,VFR,2024-10-21,2024-10-29,3,9830.0,True
TRIP_07ba634332,U_91e8d0de7d,OUT,IN_SG,BUSINESS,2026-06-20,2026-06-23,3,6653.0,True
TRIP_1cd29702ca,U_b300a38659,OUT,IN_AE,LEISURE,2025-07-31,2025-08-13,3,9032.0,True
TRIP_0778d81ba4,U_42ef358db9,OUT,OTHER_R2,VFR,2025-11-10,2025-11-19,4,8304.0,True
TRIP_3db50870e9,U_3b9b37e556,OUT,OTHER_R2,VFR,2025-05-11,2025-05-23,4,1949.0,True
TRIP_c72a84ce28,U_a2622cc617,OUT,IN_NP,LEISURE,2025-03-04,2025-03-18,2,12880.0,True
TRIP_2900a39590,U_a2622cc617,OUT,IN_AE,VFR,2026-05-24,2026-06-01,2,15554.0,True
TRIP_53be61a935,U_ab1548a0c2,OUT,IN_AE,BUSINESS,2026-01-31,2026-02-05,4,13719.0,True
TRIP_24b70a3452,U_2bf7472e6b,OUT,IN_FR,EVENT,2025-08-24,2025-09-05,4,13436.0,True
TRIP_38be6eb0b3,U_828b02176f,OUT,OTHER_R2,BUSINESS,2025-05-09,2025-05-14,2,6009.0,True
TRIP_67cdb89ff9,U_828b02176f,OUT,IN_AE,EDUCATION,2024-10-12,2024-10-25,1,25672.0,True
TRIP_637774aa32,U_828b02176f,OUT,IN_SG,LEISURE,2025-12-07,2025-12-19,2,51180.0,True
TRIP_b15f6fdd3b,U_828b02176f,OUT,IN_LK,VFR,2025-06-13,2025-06-24,4,17912.0,True
TRIP_17395e57b2,U_7eb9e0a6cc,OUT,IN_SG,PILGRIMAGE,2026-06-18,2026-06-29,3,26729.0,True
TRIP_023fa2a599,U_7eb9e0a6cc,OUT,IN_AE,PILGRIMAGE,2026-03-12,2026-03-16,1,19750.0,True
TRIP_9b5419f713,U_894f4ea38c,OUT,IN_KH,EDUCATION,2025-12-02,2025-12-16,4,6630.0,True
TRIP_115661e10f,U_a8487f3219,OUT,IN_AE,LEISURE,2025-09-20,2025-10-02,2,28674.0,True
TRIP_925fa66525,U_5e7e08c634,OUT,IN_LK,LEISURE,2025-09-11,2025-09-14,4,13849.0,True
TRIP_f763f4e506,U_5e7e08c634,OUT,IN_BT,EDUCATION,2025-04-20,2025-04-24,2,7930.0,True
TRIP_6f7e7b30d7,U_9110ffdc11,OUT,IN_AE,BUSINESS,2024-09-08,2024-09-15,3,3095.0,True
TRIP_072c12f733,U_9110ffdc11,OUT,IN_SG,LEISURE,2024-12-27,2025-01-01,2,1892.0,True
TRIP_0fc06774cb,U_8ed35dfba0,OUT,IN_SG,VFR,2025-01-22,2025-01-30,1,3291.0,True
TRIP_daae6172d0,U_8ed35dfba0,OUT,IN_SG,VFR,2024-11-02,2024-11-07,3,12188.0,True
TRIP_ddda6a3783,U_567c72e269,OUT,IN_QA,LEISURE,2026-04-24,2026-05-03,3,11346.0,True
TRIP_45792b6f40,U_67a09c98bd,OUT,IN_QA,LEISURE,2025-12-29,2026-01-08,2,85439.0,True
TRIP_24c39f0255,U_b124a99754,OUT,IN_AE,LEISURE,2025-08-25,2025-09-05,3,16151.0,True
TRIP_2affb06804,U_ef4ede212f,OUT,IN_AE,BUSINESS,2025-02-09,2025-02-16,3,6608.0,True
TRIP_acd0d37dce,U_120331c51c,OUT,IN_AE,BUSINESS,2024-12-29,2025-01-06,4,3468.0,True
TRIP_ca2adbe5c4,U_120331c51c,OUT,IN_QA,LEISURE,2025-07-22,2025-08-03,1,18529.0,True
TRIP_3b1db16892,U_bc497d631f,OUT,OTHER_R2,BUSINESS,2024-10-07,2024-10-13,2,11379.0,True
TRIP_d3ba06bf17,U_01761d8855,OUT,IN_AE,LEISURE,2026-03-11,2026-03-15,1,36450.0,True
TRIP_97fde79b2d,U_3933bfa6e8,OUT,IN_SG,MEDICAL,2026-03-22,2026-04-03,4,16726.0,True
TRIP_55d9131851,U_3933bfa6e8,OUT,IN_BT,LEISURE,2026-04-05,2026-04-07,2,13734.0,True
TRIP_fb7deb8e16,U_3933bfa6e8,OUT,IN_AE,BUSINESS,2026-01-17,2026-01-25,1,25098.0,True
TRIP_211d330519,U_3933bfa6e8,OUT,IN_NP,VFR,2025-07-31,2025-08-04,3,8689.0,True
TRIP_b2bd475eee,U_c531d9c630,OUT,IN_NP,LEISURE,2024-11-19,2024-11-23,4,18735.0,True
TRIP_33b8b71c5e,U_c531d9c630,OUT,IN_BT,VFR,2024-10-09,2024-10-23,3,16290.0,True
TRIP_cfd50d2413,U_abac7b9e69,OUT,IN_AE,BUSINESS,2025-10-07,2025-10-20,2,7041.0,True
TRIP_34fef54167,U_abac7b9e69,OUT,IN_SG,EDUCATION,2024-08-21,2024-08-30,3,23652.0,True
TRIP_ea567c4520,U_dbd845c551,OUT,IN_AE,LEISURE,2025-06-14,2025-06-21,2,26865.0,True
TRIP_3538a6cd54,U_717c026747,OUT,IN_AE,TRANSIT,2025-05-20,2025-06-01,1,2757.0,True
TRIP_6517b46841,U_717c026747,OUT,IN_NP,LEISURE,2026-01-14,2026-01-27,1,21112.0,True
TRIP_6f0870dff0,U_47cbcc223f,OUT,IN_AE,BUSINESS,2025-11-22,2025-12-05,4,3406.0,True
TRIP_203cfcbf84,U_47cbcc223f,OUT,IN_AE,VFR,2024-10-06,2024-10-11,2,14399.0,False
TRIP_c7d6de8aa2,U_47cbcc223f,OUT,IN_LK,VFR,2026-03-17,2026-03-22,1,9903.0,True
TRIP_e5e3c035bd,U_ae40a61c3f,OUT,IN_AE,VFR,2025-10-29,2025-11-05,4,14090.0,True
TRIP_ed9067e81c,U_ae40a61c3f,OUT,IN_AE,LEISURE,2025-06-16,2025-06-25,1,42662.0,False
TRIP_ba8d2cc3cb,U_bb3269b89b,OUT,IN_LK,EDUCATION,2025-06-26,2025-06-28,2,20651.0,True
TRIP_d65938cb76,U_bb3269b89b,OUT,IN_NP,LEISURE,2026-07-03,2026-07-09,4,8060.0,True
TRIP_a9185b6788,U_bb3269b89b,OUT,IN_SG,BUSINESS,2026-02-09,2026-02-14,1,31036.0,True
TRIP_162d738f7f,U_bb3269b89b,OUT,IN_SG,VFR,2024-10-02,2024-10-12,4,11323.0,True
TRIP_b0dae72a1a,U_a2b4d18f11,OUT,IN_SG,MEDICAL,2025-03-27,2025-04-05,3,5907.0,True
TRIP_c17ccb26a1,U_a2b4d18f11,OUT,OTHER_R2,EDUCATION,2025-01-16,2025-01-29,2,14898.0,True
TRIP_fd7d5d2bcf,U_a2b4d18f11,OUT,IN_LK,MEDICAL,2025-11-26,2025-12-05,2,4569.0,True
TRIP_c53f9ff01c,U_56d1067654,OUT,IN_AE,EDUCATION,2026-07-02,2026-07-08,4,32977.0,True
TRIP_1bd809666d,U_56d1067654,OUT,IN_AE,MEDICAL,2025-03-22,2025-03-30,4,25488.0,False
TRIP_8192d78f11,U_56d1067654,OUT,IN_AE,EDUCATION,2025-06-21,2025-07-02,1,10501.0,False
TRIP_7e45cbf3ab,U_531e34d00e,OUT,IN_BT,EVENT,2024-12-27,2025-01-05,3,10057.0,True
TRIP_68aedd8fb5,U_531e34d00e,OUT,IN_NP,TRANSIT,2024-12-13,2024-12-16,1,4651.0,True
TRIP_8ee357d5c6,U_531e34d00e,OUT,IN_NP,LEISURE,2026-06-25,2026-06-29,3,4022.0,False
TRIP_3ee585e021,U_531e34d00e,OUT,IN_AE,PILGRIMAGE,2024-11-16,2024-11-24,4,3741.0,True
TRIP_a71ad9d360,U_60f78c4202,OUT,IN_AE,LEISURE,2025-01-18,2025-01-27,1,4783.0,True
TRIP_112c02b26f,U_522b2501ef,OUT,OTHER_R2,MEDICAL,2025-02-21,2025-03-04,1,7043.0,True
TRIP_281e6315e3,U_1a76b430dc,OUT,IN_QA,VFR,2025-12-05,2025-12-17,3,22905.0,True
TRIP_2c6a05a7c7,U_1a76b430dc,OUT,IN_AE,MEDICAL,2024-10-14,2024-10-18,1,78923.0,True
TRIP_968898ecd8,U_cdaeabd9c0,OUT,OTHER_R2,MEDICAL,2026-05-15,2026-05-22,2,6024.0,True
TRIP_f2a47ce3fc,U_1de7faa2b3,OUT,IN_AE,BUSINESS,2024-09-04,2024-09-08,1,13080.0,True
TRIP_a8f166cdd9,U_1de7faa2b3,OUT,OTHER_R2,VFR,2024-12-23,2025-01-01,4,4713.0,True
TRIP_49599e78fd,U_1de7faa2b3,OUT,IN_NP,LEISURE,2025-01-12,2025-01-19,1,15473.0,True
TRIP_79f31917b5,U_c797c00993,OUT,IN_QA,VFR,2025-11-05,2025-11-07,3,16479.0,True
TRIP_71611bc5a9,U_c797c00993,OUT,IN_NP,TRANSIT,2025-08-14,2025-08-24,1,13621.0,True
TRIP_628ee492ad,U_a24ed6f6d8,OUT,IN_NP,TRANSIT,2026-06-03,2026-06-06,4,33695.0,True
TRIP_53d60ffe9e,U_a24ed6f6d8,OUT,IN_QA,LEISURE,2025-10-08,2025-10-17,3,7026.0,True
TRIP_9d11f6fe3f,U_29185108f4,OUT,IN_QA,EDUCATION,2026-04-09,2026-04-15,2,12491.0,True
TRIP_f10a4bc8a4,U_f74804270c,OUT,OTHER_R2,BUSINESS,2025-10-13,2025-10-27,4,8115.0,True
TRIP_d9384d3a67,U_9239873cce,OUT,IN_SG,BUSINESS,2026-01-30,2026-02-10,3,6234.0,True
TRIP_c518017ab6,U_dca703199f,OUT,IN_QA,LEISURE,2026-02-26,2026-03-10,4,46597.0,True
TRIP_80b21906bf,U_c1660d84cb,OUT,IN_QA,VFR,2025-10-15,2025-10-19,3,12637.0,True
TRIP_4d3a5d12b4,U_c1660d84cb,OUT,IN_SG,EDUCATION,2026-02-21,2026-02-23,4,10106.0,True
TRIP_24c0783538,U_2a198224e0,OUT,IN_AE,MEDICAL,2025-06-10,2025-06-19,1,5783.0,True
TRIP_f6b756d024,U_8857d3b469,OUT,IN_SG,LEISURE,2026-01-24,2026-01-30,4,26835.0,True
TRIP_49c15f62c3,U_8857d3b469,OUT,IN_LK,TRANSIT,2025-11-11,2025-11-13,1,2207.0,True
TRIP_d78f026dd9,U_8857d3b469,OUT,IN_LK,LEISURE,2024-12-18,2024-12-29,1,41504.0,False
TRIP_4eb4f8d4dd,U_5adf640d9e,OUT,IN_BT,LEISURE,2024-12-17,2024-12-28,1,13988.0,True
TRIP_fef1bddcbc,U_9cb2797c15,OUT,IN_AE,LEISURE,2025-03-04,2025-03-13,3,12920.0,True
TRIP_b985f4ddc1,U_9cb2797c15,OUT,IN_QA,TRANSIT,2026-06-14,2026-06-21,1,10905.0,True
TRIP_41aef51f43,U_e3bec5de11,OUT,OTHER_R2,EDUCATION,2026-02-09,2026-02-22,4,59693.0,True
TRIP_8368d4c2bd,U_7b9ccedc71,OUT,IN_MU,EDUCATION,2025-02-20,2025-02-27,3,15986.0,True
TRIP_a638d4ffe6,U_2fb9300a77,OUT,IN_KH,PILGRIMAGE,2026-01-23,2026-02-06,4,19226.0,True
TRIP_a4f812cba2,U_2fb9300a77,OUT,IN_AE,LEISURE,2025-10-09,2025-10-19,3,23317.0,True
TRIP_d16ff0beee,U_cfa5fb24a3,OUT,IN_SG,EDUCATION,2026-03-19,2026-03-22,1,3054.0,True
TRIP_237e7e051a,U_f4313ebb6a,OUT,IN_MU,LEISURE,2025-11-26,2025-11-29,3,23283.0,True
TRIP_8c2802690c,U_7e4a52b460,OUT,IN_SG,PILGRIMAGE,2025-09-15,2025-09-19,4,7549.0,True
TRIP_5664a2a8d7,U_7e4a52b460,OUT,IN_AE,PILGRIMAGE,2026-07-04,2026-07-16,3,15929.0,True
TRIP_ae17070854,U_7e4a52b460,OUT,IN_LK,VFR,2026-02-17,2026-02-22,2,17494.0,True
TRIP_c641af9015,U_dba4b5cc1f,OUT,IN_QA,VFR,2025-09-14,2025-09-16,2,13138.0,True
TRIP_9389c5d4be,U_dba4b5cc1f,OUT,IN_AE,EVENT,2025-02-05,2025-02-08,4,21820.0,True
TRIP_c4cfa46f07,U_d141b760d1,OUT,OTHER_R2,TRANSIT,2025-10-05,2025-10-11,1,15825.0,True
TRIP_b4687dbca0,U_5e497c9015,OUT,IN_AE,MEDICAL,2025-07-06,2025-07-17,3,6199.0,True
TRIP_7467c73ae3,U_5e497c9015,OUT,IN_SG,BUSINESS,2025-03-01,2025-03-07,3,6005.0,True
TRIP_9e13ef3e8a,U_1339265dbc,OUT,IN_SG,LEISURE,2025-10-23,2025-10-30,4,10645.0,True
TRIP_7f6293fcbe,U_2831d20432,OUT,OTHER_R2,VFR,2026-01-31,2026-02-08,4,17174.0,True
TRIP_8cb5833c37,U_461c89df95,OUT,IN_SG,BUSINESS,2024-10-06,2024-10-13,4,28221.0,True
TRIP_83f5db6c64,U_f533e22207,OUT,IN_AE,MEDICAL,2025-09-22,2025-09-28,1,10732.0,True
TRIP_e8fbe86eab,U_f533e22207,OUT,IN_QA,LEISURE,2025-12-15,2025-12-28,2,26529.0,True
TRIP_fb693ec274,U_8b2a13c2e4,OUT,IN_AE,TRANSIT,2025-10-21,2025-11-02,4,4313.0,True
TRIP_913841ee54,U_bd91bdf1eb,OUT,OTHER_R2,LEISURE,2025-04-07,2025-04-12,1,42345.0,True
TRIP_54a3dfd368,U_bd91bdf1eb,OUT,IN_AE,LEISURE,2026-03-10,2026-03-22,1,35052.0,True
TRIP_f0cef84a08,U_1742e28700,OUT,IN_AE,LEISURE,2024-10-02,2024-10-14,3,14548.0,True
TRIP_427ed4cde6,U_56dc0b439c,OUT,IN_AE,VFR,2026-02-19,2026-02-24,4,5652.0,True
TRIP_b2d997bcb8,U_56dc0b439c,OUT,IN_QA,MEDICAL,2024-12-11,2024-12-18,2,5930.0,True
TRIP_ca2d5468ea,U_44c00061ff,OUT,IN_NP,TRANSIT,2026-03-10,2026-03-12,2,3747.0,True
TRIP_3825b351ec,U_4875e928d9,OUT,IN_QA,EDUCATION,2025-10-31,2025-11-14,1,9071.0,True
TRIP_382967304e,U_fe10b582b8,OUT,IN_AE,LEISURE,2025-02-15,2025-02-26,1,8128.0,True
TRIP_2cb614f98e,U_04b13c4c4a,OUT,IN_LK,MEDICAL,2025-03-04,2025-03-17,4,17486.0,True
TRIP_56f0112fd0,U_04b13c4c4a,OUT,IN_SG,PILGRIMAGE,2025-10-28,2025-11-04,4,22031.0,True
TRIP_3b27511a6a,U_ca1598cfe1,OUT,IN_QA,BUSINESS,2025-10-19,2025-10-21,1,13889.0,True
TRIP_c0b340c643,U_ca1598cfe1,OUT,IN_AE,LEISURE,2024-12-05,2024-12-08,1,14152.0,True
TRIP_8835405654,U_ae37c5d8cf,OUT,IN_NP,LEISURE,2025-12-02,2025-12-04,1,20569.0,True
TRIP_bd4ba3bc8f,U_061aa18b6d,OUT,IN_SG,EVENT,2025-09-04,2025-09-09,4,11489.0,True
TRIP_51113113db,U_ceae7eef9a,OUT,IN_AE,PILGRIMAGE,2026-01-07,2026-01-19,3,26760.0,True
TRIP_84402b5ec5,U_ceae7eef9a,OUT,IN_AE,EDUCATION,2026-03-25,2026-04-06,2,31461.0,False
TRIP_04946e3a26,U_c1a6b29ed6,OUT,IN_NP,LEISURE,2026-06-28,2026-07-10,4,10758.0,True
TRIP_afcaf1fbff,U_c1a6b29ed6,OUT,IN_AE,LEISURE,2026-03-14,2026-03-16,2,12236.0,True
TRIP_4b65a7404b,U_c84125ec03,OUT,IN_AE,TRANSIT,2025-02-26,2025-03-05,1,20769.0,True
TRIP_200494c1f8,U_c3a0b3a700,OUT,IN_FR,LEISURE,2026-04-08,2026-04-18,3,5491.0,True
TRIP_78fdc8f548,U_c17aafe450,OUT,IN_AE,EDUCATION,2024-10-29,2024-11-05,3,59749.0,True
TRIP_b1180f429a,U_ad6c58eb7c,OUT,IN_QA,LEISURE,2025-01-07,2025-01-09,3,36942.0,True
TRIP_f1ab2e2e27,U_8a0df22cd1,OUT,IN_KH,LEISURE,2025-02-21,2025-03-01,1,8824.0,True
TRIP_b028d1dedb,U_870c5b76f1,OUT,OTHER_R2,MEDICAL,2025-11-22,2025-11-25,1,3620.0,True
TRIP_4fa9bad715,U_2369fb107a,OUT,IN_SG,LEISURE,2025-06-03,2025-06-15,3,13957.0,True
TRIP_fc6d1c5df3,U_bec0b60379,OUT,IN_QA,VFR,2026-04-05,2026-04-11,1,11559.0,True
TRIP_bbc6cfab75,U_9d375eefaa,OUT,IN_AE,EDUCATION,2025-03-08,2025-03-13,2,24398.0,True
TRIP_c2271fa086,U_9d375eefaa,OUT,OTHER_R2,EDUCATION,2024-10-21,2024-11-01,1,27548.0,True
TRIP_829079f275,U_660e8577fb,OUT,IN_FR,LEISURE,2025-09-30,2025-10-10,3,29077.0,True
TRIP_03b20354b0,U_660e8577fb,OUT,IN_NP,LEISURE,2024-12-18,2024-12-25,1,4603.0,True
TRIP_974afbb3c0,U_660e8577fb,OUT,OTHER_R2,PILGRIMAGE,2025-06-12,2025-06-23,1,3418.0,True
TRIP_580fd8f082,U_c0ea74a57a,OUT,IN_AE,PILGRIMAGE,2025-03-17,2025-03-24,1,11622.0,True
TRIP_ac01ffd6d4,U_c0ea74a57a,OUT,IN_LK,VFR,2025-04-06,2025-04-09,1,13418.0,True
TRIP_cba04a7752,U_c0ea74a57a,OUT,IN_AE,LEISURE,2024-08-30,2024-09-02,1,16424.0,False
TRIP_58a09cdc7d,U_b1d4c8cb85,OUT,OTHER_R2,VFR,2025-01-24,2025-01-26,4,14451.0,True
TRIP_e6ea68feda,U_788d9886cd,OUT,IN_AE,PILGRIMAGE,2026-06-04,2026-06-14,3,13947.0,True
TRIP_5c4246799c,U_788d9886cd,OUT,IN_QA,LEISURE,2025-11-14,2025-11-25,4,12087.0,True
TRIP_326624317a,U_a10ff721bb,OUT,IN_NP,LEISURE,2026-01-17,2026-01-20,2,5860.0,True
TRIP_b30aa0be34,U_1b9f744189,OUT,IN_AE,BUSINESS,2024-11-20,2024-11-24,2,69156.0,True
TRIP_f5d933509a,U_1a68a1360d,OUT,IN_NP,LEISURE,2025-05-06,2025-05-15,4,7763.0,True
TRIP_a10c6b2f1e,U_a8aafb231b,OUT,IN_SG,MEDICAL,2025-12-13,2025-12-19,1,30849.0,True
TRIP_7ceb529542,U_a8aafb231b,OUT,OTHER_R2,EDUCATION,2024-12-04,2024-12-07,2,21462.0,True
TRIP_ea7e2ff1cf,U_a8aafb231b,OUT,IN_KH,EDUCATION,2026-06-17,2026-06-22,2,3996.0,True
TRIP_606ccc0683,U_a8aafb231b,OUT,IN_QA,EDUCATION,2024-09-12,2024-09-18,1,22600.0,True
TRIP_6b2917289e,U_fd2d47f34c,OUT,IN_NP,LEISURE,2025-03-22,2025-03-26,4,5193.0,True
TRIP_025c6c2a53,U_fd2d47f34c,OUT,OTHER_R2,LEISURE,2024-09-27,2024-10-01,1,24552.0,True
TRIP_1524603d7d,U_199b97172c,OUT,IN_AE,EVENT,2024-08-13,2024-08-20,4,32075.0,True
TRIP_f228f0fd9f,U_199b97172c,OUT,OTHER_R2,LEISURE,2025-12-23,2025-12-31,3,10408.0,True
TRIP_63269e3189,U_9689e4bdaa,OUT,IN_AE,EDUCATION,2025-09-06,2025-09-14,2,23977.0,True
TRIP_89311d1eb4,U_9689e4bdaa,OUT,OTHER_R2,EVENT,2025-03-04,2025-03-11,4,17145.0,True
TRIP_a563b16bf8,U_8322428d03,OUT,IN_LK,LEISURE,2024-08-27,2024-09-09,4,52836.0,True
TRIP_2d38fa169b,U_193c65bdda,OUT,OTHER_R2,MEDICAL,2026-02-06,2026-02-20,4,11295.0,True
TRIP_aef5f0e6d7,U_193c65bdda,OUT,IN_BT,MEDICAL,2025-10-10,2025-10-21,3,8176.0,True
TRIP_392fbd222d,U_6c91572fec,OUT,IN_SG,EDUCATION,2025-06-11,2025-06-13,2,16580.0,True
TRIP_2e12813a28,U_cd443325dd,OUT,IN_BT,EVENT,2025-01-22,2025-01-28,4,21305.0,True
TRIP_8c2f99b8c2,U_cd443325dd,OUT,OTHER_R2,VFR,2026-07-08,2026-07-16,2,7114.0,True
TRIP_f4f930e632,U_cd443325dd,OUT,IN_NP,LEISURE,2025-01-24,2025-02-04,3,13859.0,True
TRIP_82200e6a19,U_2b5f7c2477,OUT,IN_AE,BUSINESS,2025-04-18,2025-04-27,2,4888.0,True
TRIP_b33d9553bd,U_41baa068ec,OUT,IN_BT,PILGRIMAGE,2025-04-16,2025-04-30,1,7814.0,True
TRIP_45da47a961,U_41baa068ec,OUT,IN_FR,VFR,2026-05-07,2026-05-11,3,18866.0,True
TRIP_a6be4c8b56,U_41baa068ec,OUT,IN_BT,VFR,2025-06-10,2025-06-12,4,4514.0,False
TRIP_0437842d77,U_40f81fc8f5,OUT,IN_AE,LEISURE,2025-10-21,2025-10-23,3,6507.0,True
